iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,22,0.08192730172856165,22.5,15.0
2,50,25,0.08325025552564194,22.0,14.0
3,55,28,0.08463526778477987,21.0,14.0
4,60,31,0.09042368893789714,21.0,14.0
5,65,35,0.09288738234353186,21.0,14.0
6,70,39,0.10602408875927674,21.0,14.0
7,75,44,0.10961888058433396,21.5,14.0
8,80,47,0.1103961180662444,22.0,14.0
9,85,51,0.11050692861662567,22.0,14.0
10,90,52,0.11152926206125215,22.0,14.0
11,95,56,0.11233757329097593,22.0,14.0
12,100,60,0.11420962803771542,21.5,14.0
13,105,60,0.11779574336034869,22.0,14.0
14,110,61,0.11882673624070773,22.0,14.0
15,115,65,0.11980524977888235,22.0,14.0
16,120,67,0.12029757835256247,22.0,14.0
17,125,70,0.12123132479960708,21.0,14.0
18,130,72,0.12142950006611039,21.0,14.0
19,135,74,0.12189723946318476,21.0,14.0
20,140,78,0.12236641681562078,21.0,14.0
21,145,80,0.12478302975984472,21.0,14.0
22,150,78,0.12982805897576166,21.5,14.0
23,155,79,0.13032586370813407,21.0,14.0
24,160,81,0.13951253961370855,21.0,14.0
25,165,78,0.14272796247273864,21.0,14.0
26,170,81,0.1462185105396322,21.0,14.0
27,175,84,0.1499655028602318,21.5,14.0
28,180,86,0.1500148184418217,22.0,14.0
29,185,88,0.15022427408139877,22.0,14.0
30,190,92,0.15040985730222617,22.0,14.0
31,195,93,0.15088672133002934,22.0,14.0
32,200,94,0.15097120182968726,22.0,14.0
33,205,98,0.15362253456637748,21.0,14.0
34,210,90,0.1587727835188384,21.0,14.0
35,215,93,0.15883748915131665,21.0,14.0
36,220,97,0.16282921770196848,21.0,14.0
37,225,100,0.16984345714808188,21.0,14.0
38,230,103,0.17232931008059021,21.0,14.0
39,235,104,0.19859998007305613,21.0,14.0
40,240,103,0.22406071267461908,21.0,14.0
41,245,103,0.23230846743437542,21.0,14.0
42,250,105,0.2323928762996365,21.0,14.0
43,255,110,0.23283371971815545,21.0,14.0
44,260,113,0.23308057781483513,21.0,14.0
45,265,115,0.23311654996875245,21.0,14.0
46,270,114,0.23498183491355454,21.0,14.0
47,275,116,0.23513964003156554,21.0,14.0
48,280,111,0.24091582691474756,21.0,14.0
49,285,91,0.24897879966165065,21.0,14.0
50,290,92,0.24993242677638425,21.0,14.0
