iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,20,0.10741256160936677,29.0,17.0
2,50,22,0.11140669373752604,29.5,17.0
3,55,21,0.1538887823224914,29.0,14.0
4,60,22,0.18125303779774202,27.5,14.0
5,65,25,0.19306534992061264,27.0,14.0
6,70,25,0.19677701709294804,27.0,14.0
7,75,27,0.20933983218076177,27.0,14.0
8,80,28,0.2119180789202016,26.0,14.0
9,85,30,0.2140580218259027,27.0,14.0
10,90,33,0.21568521631665566,26.0,14.0
11,95,34,0.23401531775702822,24.5,14.0
12,100,36,0.25088083808940026,24.5,14.0
13,105,37,0.2527181720433699,24.0,14.0
14,110,39,0.25501695582074446,24.0,14.0
15,115,41,0.2552305177126198,24.0,14.0
16,120,43,0.25528677457731297,24.0,14.0
17,125,45,0.25630095308464806,24.0,14.0
18,130,45,0.25630095308464806,24.0,14.0
19,135,46,0.25711347919795846,24.0,14.0
20,140,47,0.2628852921042874,24.0,14.0
21,145,49,0.2651888596068026,24.0,14.0
22,150,51,0.26757092423196255,24.0,14.0
23,155,54,0.26979281836759283,24.0,14.0
24,160,56,0.2702782464785526,24.0,14.0
25,165,58,0.2708119888943593,24.0,14.0
26,170,59,0.2708181679994076,24.0,14.0
27,175,60,0.2878475155292999,23.5,14.0
28,180,63,0.2883960172943257,23.0,14.0
29,185,65,0.2884386002932732,23.0,14.0
30,190,68,0.2885687302198904,23.0,14.0
31,195,70,0.31257000785252564,23.5,14.0
32,200,72,0.3126367049668623,22.5,14.0
33,205,76,0.313202591674159,23.5,14.0
34,210,78,0.31508386527896226,22.5,14.0
35,215,80,0.31721512567421667,22.0,14.0
36,220,81,0.31762225363018626,22.0,14.0
37,225,82,0.3176244311654943,22.0,14.0
38,230,83,0.31767790304323135,22.0,14.0
39,235,83,0.31767790304323135,22.0,14.0
40,240,84,0.3176819183741797,22.0,14.0
41,245,84,0.3176819183741797,22.0,14.0
42,250,86,0.3208768273093416,22.0,14.0
43,255,88,0.3279743747335071,22.0,14.0
44,260,88,0.3279743747335071,22.0,14.0
45,265,88,0.3279743747335071,22.0,14.0
46,270,86,0.3303045078548077,22.0,14.0
47,275,88,0.3304568507443557,22.0,14.0
48,280,90,0.3304885655106554,22.0,14.0
49,285,92,0.33061742671728744,22.0,14.0
50,290,94,0.33063099187123746,22.0,14.0
51,295,95,0.3306389843198398,22.0,14.0
52,300,95,0.3306389843198398,22.0,14.0
53,305,95,0.3306389843198398,22.0,14.0
54,310,95,0.3306389843198398,22.0,14.0
55,315,96,0.330642538341949,22.0,14.0
56,320,97,0.3306646997750403,22.0,14.0
57,325,97,0.3306646997750403,22.0,14.0
58,330,100,0.33102388205612443,22.0,14.0
59,335,101,0.3310240697235362,22.0,14.0
60,340,103,0.33104545262216173,22.0,14.0
61,345,106,0.3327748957446393,22.0,14.0
62,350,106,0.3327748957446393,22.0,14.0
63,355,108,0.33323680171993386,22.0,14.0
64,360,109,0.3341820331040491,22.0,14.0
65,365,111,0.3347537105318651,22.0,14.0
66,370,111,0.3347537105318651,22.0,14.0
67,375,112,0.33527225982601433,22.0,14.0
68,380,112,0.33527225982601433,22.0,14.0
69,385,113,0.33527225982601433,22.0,14.0
