iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,24,0.16396335931523498,25.0,17.0
2,50,28,0.18692019479346933,25.0,17.0
3,55,33,0.19629466040920987,24.0,14.0
4,60,37,0.21933531092887162,25.0,14.0
5,65,40,0.23057980639396286,24.5,14.0
6,70,44,0.24167701348101955,24.0,14.0
7,75,48,0.2550711254819355,24.0,14.0
8,80,51,0.25662271929056596,23.0,14.0
9,85,55,0.26653870355279885,23.0,14.0
10,90,59,0.2744873238525852,23.0,14.0
11,95,62,0.2822371963902544,23.0,14.0
12,100,65,0.2827431171371864,23.0,14.0
13,105,70,0.2861461359838258,23.0,14.0
14,110,74,0.2924195984172563,23.5,14.0
15,115,74,0.3111773543305879,23.0,14.0
16,120,77,0.31161477554831757,23.0,14.0
17,125,80,0.33240972729579993,23.0,14.0
18,130,83,0.3329161800132365,23.0,14.0
19,135,86,0.3334021732863192,22.5,14.0
20,140,90,0.3335242263610369,21.5,14.0
21,145,94,0.3351110765870765,21.5,14.0
22,150,98,0.3355446634115213,22.0,14.0
23,155,103,0.3359883648496954,22.0,14.0
24,160,104,0.33598859085256555,22.0,14.0
25,165,108,0.3393696086040262,22.0,14.0
26,170,108,0.3393696086040262,22.0,14.0
27,175,111,0.33975523877165037,22.0,14.0
28,180,115,0.3458319961506642,22.0,14.0
29,185,118,0.3458389316280056,21.5,14.0
30,190,121,0.3460292270375845,21.0,14.0
31,195,122,0.3460481020442422,21.0,14.0
32,200,123,0.3461468143603289,21.0,14.0
33,205,125,0.3462880712709824,21.0,14.0
34,210,129,0.34858193255963293,21.0,14.0
35,215,130,0.348901954103496,21.5,14.0
36,220,134,0.34973474266227067,22.0,14.0
37,225,139,0.34985796964043775,22.0,14.0
38,230,141,0.34994262724670483,22.0,14.0
39,235,144,0.35007530168093254,22.0,14.0
40,240,146,0.350120508954565,22.0,14.0
41,245,146,0.35028382636117433,22.0,14.0
42,250,148,0.35028794961163623,22.0,14.0
43,255,151,0.3543674754589718,22.0,14.0
44,260,155,0.35485870720464174,22.0,14.0
45,265,157,0.3548603458941299,22.0,14.0
46,270,160,0.3555466471559433,22.0,14.0
47,275,162,0.35593401431093474,21.5,14.0
48,280,164,0.3573825168022046,22.0,14.0
49,285,167,0.3574017171287078,22.0,14.0
50,290,167,0.3574017171287078,22.0,14.0
