iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,19,0.15836666352069076,24.0,15.0
2,50,21,0.1839765064766525,24.0,15.0
3,55,25,0.2013080588999959,23.0,15.0
4,60,29,0.20891715526987084,23.0,15.0
5,65,27,0.22572396007813303,23.0,15.0
6,70,30,0.2424114707392807,23.0,14.0
7,75,34,0.2477148087418252,23.0,14.0
8,80,35,0.2489435434787176,23.0,14.0
9,85,39,0.25016944178413053,23.0,14.0
10,90,41,0.25253963182740835,23.0,14.0
11,95,44,0.2534803884592024,23.0,14.0
12,100,48,0.2550615626548716,23.0,14.0
13,105,51,0.2578579953265467,22.0,14.0
14,110,54,0.25889286015987123,22.5,14.0
15,115,56,0.259891049377896,22.0,14.0
16,120,60,0.2599849241002543,21.5,14.0
17,125,61,0.2637417718421514,21.0,14.0
18,130,65,0.26474626997083517,22.0,14.0
19,135,66,0.26947730726008645,21.5,14.0
20,140,67,0.2758380257407848,21.0,14.0
21,145,70,0.27624739324196845,21.5,14.0
22,150,74,0.27753182607910204,21.5,14.0
23,155,76,0.29236884532798524,22.0,14.0
24,160,79,0.30962801073043955,22.0,14.0
25,165,82,0.3098483966353424,22.0,14.0
26,170,86,0.31420541657147444,22.0,14.0
27,175,90,0.33393513268382397,22.0,14.0
28,180,92,0.33470739081414674,22.0,14.0
29,185,92,0.33470739081414674,22.0,14.0
30,190,96,0.33529781386938395,22.0,14.0
31,195,98,0.3373630256373406,22.5,14.0
32,200,99,0.33866946255083297,23.0,14.0
33,205,102,0.33915430202143426,22.0,14.0
34,210,106,0.34077589230634897,22.0,14.0
35,215,108,0.3412677061505362,22.0,14.0
36,220,106,0.3807386773467188,22.0,14.0
37,225,110,0.38090012684645214,22.0,14.0
38,230,115,0.3849290616401246,22.0,14.0
39,235,117,0.3849357654227518,22.0,14.0
40,240,119,0.38542527110299357,22.0,14.0
41,245,122,0.38620800736029204,22.0,14.0
42,250,125,0.3864180168690036,22.0,14.0
43,255,125,0.3864180168690036,22.0,14.0
44,260,129,0.3878468864714506,22.0,14.0
45,265,131,0.38785578782414715,22.0,14.0
46,270,131,0.38817706343594405,22.0,14.0
47,275,132,0.38822915254398827,22.0,14.0
48,280,135,0.388470124330719,22.0,14.0
49,285,136,0.3885456785437914,22.0,14.0
50,290,137,0.3887746253394632,22.0,14.0
51,295,140,0.3888275143364915,22.0,14.0
52,300,143,0.3888780669449184,22.0,14.0
53,305,144,0.38888022306464315,22.0,14.0
54,310,145,0.389178401927652,22.0,14.0
55,315,149,0.3892742449384403,22.0,14.0
56,320,150,0.38927425340818494,22.0,14.0
57,325,151,0.39066569550952357,22.0,14.0
58,330,153,0.3908176403820959,22.0,14.0
