iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,24,0.08604869717236031,24.5,15.0
2,50,18,0.12005431939790726,23.0,15.0
3,55,22,0.13752790564239764,21.5,15.0
4,60,27,0.1417099654147128,21.0,15.0
5,65,32,0.14309982014970485,21.0,15.0
6,70,36,0.14377137916263774,21.0,15.0
7,75,40,0.1508864070845668,21.0,15.0
8,80,42,0.15171438329271558,21.0,15.0
9,85,46,0.15440759935533452,21.0,15.0
10,90,50,0.15660218942172688,21.0,15.0
11,95,54,0.15672226388396368,21.5,15.0
12,100,56,0.15683546578719482,22.0,15.0
13,105,58,0.15693057101167115,21.5,15.0
14,110,60,0.15735396554983477,21.5,15.0
15,115,64,0.15940482444345194,22.0,15.0
16,120,67,0.16083786110594428,22.0,15.0
17,125,69,0.16247280433086117,22.0,15.0
18,130,73,0.16289352764928128,21.0,15.0
19,135,78,0.165561585833091,21.0,15.0
20,140,82,0.16803924570392206,21.5,15.0
21,145,83,0.1771414533113456,21.0,15.0
22,150,84,0.1783719868608558,21.5,15.0
23,155,85,0.1784169552859824,21.0,15.0
24,160,90,0.17873242692268942,22.0,15.0
25,165,93,0.17932895762507564,22.0,15.0
26,170,96,0.17939639639858174,21.5,15.0
27,175,98,0.17969102381010044,21.5,15.0
28,180,100,0.18002741631587288,21.5,15.0
29,185,105,0.18026218904952568,21.0,15.0
30,190,107,0.18878641516398426,22.0,15.0
31,195,112,0.19226057978967825,22.5,15.0
32,200,115,0.19241986976413172,23.0,15.0
33,205,118,0.19244735063783722,22.5,15.0
34,210,120,0.19555308203397065,23.0,15.0
35,215,121,0.1969841151750361,23.0,15.0
36,220,122,0.19698920924850657,22.5,15.0
37,225,122,0.19698920924850657,22.5,15.0
38,230,127,0.19795568178205403,22.0,15.0
39,235,130,0.19798314651678758,22.0,15.0
40,240,132,0.1982647977783409,22.0,15.0
41,245,135,0.1982660809580739,22.0,15.0
42,250,139,0.20172790546178157,23.0,15.0
43,255,140,0.20177684932799939,23.0,15.0
44,260,142,0.20179033749147457,23.0,15.0
45,265,143,0.20181368947098502,23.0,15.0
46,270,145,0.20649141807944135,23.0,15.0
47,275,147,0.21788931345619203,23.0,15.0
48,280,150,0.2179254200009261,23.0,15.0
49,285,154,0.21799361151155958,23.0,15.0
50,290,154,0.21799361151155958,23.0,15.0
