iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,28,0.1624363511782365,23.5,15.0
2,50,29,0.1846789249338348,23.0,15.0
3,55,30,0.21643269972881188,23.0,15.0
4,60,34,0.22914032727972383,22.5,15.0
5,65,37,0.24123649322445787,21.0,15.0
6,70,39,0.2596886716711903,23.0,15.0
7,75,42,0.2618285249813422,23.0,15.0
8,80,45,0.26743243256662214,23.0,15.0
9,85,49,0.27293432377700594,23.0,15.0
10,90,53,0.2732732235170554,23.0,15.0
11,95,58,0.2760404440139676,23.0,15.0
12,100,61,0.2821307001986924,23.0,15.0
13,105,65,0.2821345110232108,23.0,15.0
14,110,69,0.2833186793897651,23.0,15.0
15,115,71,0.2895408141279188,23.0,15.0
16,120,75,0.2897764998202895,23.0,15.0
17,125,78,0.2903722824979399,23.0,15.0
18,130,81,0.2955846570446983,23.0,15.0
19,135,83,0.29977474396089715,23.0,15.0
20,140,88,0.3036653175801845,22.0,15.0
21,145,92,0.3046981620137966,22.0,15.0
22,150,96,0.3062929879169317,22.5,15.0
23,155,100,0.326890031347234,23.0,15.0
24,160,102,0.33079634383943135,23.0,15.0
25,165,106,0.3308901559635807,23.5,15.0
26,170,108,0.33164207989538,23.5,15.0
27,175,112,0.33322032980649585,24.0,15.0
28,180,114,0.3345413175937826,24.0,15.0
29,185,115,0.3738245850255276,24.0,15.0
30,190,114,0.37404402706914147,24.0,15.0
31,195,118,0.37412269433720224,24.0,15.0
32,200,120,0.3743561647504736,24.0,15.0
33,205,122,0.37452793997608974,24.0,15.0
34,210,126,0.3748278700866888,23.5,15.0
35,215,128,0.3748328630380153,23.5,15.0
36,220,131,0.37517831911934274,23.0,15.0
37,225,134,0.38957263515349594,23.0,15.0
38,230,135,0.38957270361007457,23.0,15.0
39,235,138,0.3899342465068885,24.0,15.0
40,240,140,0.38996765866172844,24.0,15.0
41,245,141,0.39171088534169446,24.0,15.0
42,250,143,0.3917109938576802,23.0,15.0
43,255,148,0.39246909073084957,23.0,15.0
44,260,150,0.39249377085688403,23.0,15.0
45,265,152,0.39250303079752624,23.5,15.0
46,270,156,0.3928049424821195,23.0,15.0
47,275,157,0.3930611589878008,23.0,15.0
48,280,158,0.39306642733216335,23.5,15.0
49,285,159,0.39331269444337585,23.0,15.0
50,290,161,0.39335216963825803,23.0,15.0
