iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,24,0.15775594481599386,24.5,15.0
2,50,18,0.22009958556283,23.0,15.0
3,55,22,0.252134493677729,21.5,15.0
4,60,27,0.2598016032603068,21.0,15.0
5,65,32,0.26238265623824514,21.0,15.0
6,70,36,0.265248055900002,21.0,15.0
7,75,40,0.27558004825214877,21.0,15.0
8,80,44,0.27788934609025306,21.5,15.0
9,85,48,0.28272241530182934,22.5,15.0
10,90,52,0.2859785695946946,23.5,15.0
11,95,53,0.3048921135167473,23.0,15.0
12,100,56,0.31505162910105333,23.5,14.0
13,105,61,0.3168242000105305,24.0,14.0
14,110,63,0.3169470714308487,24.0,14.0
15,115,64,0.3200334486597924,24.0,14.0
16,120,69,0.32039925514742695,23.0,14.0
17,125,74,0.321433355280167,23.5,14.0
18,130,77,0.3222597578130938,23.0,14.0
19,135,80,0.3226293909446848,23.0,14.0
20,140,84,0.3229892269386461,22.5,14.0
21,145,87,0.3269677936471031,22.0,14.0
22,150,92,0.32752384980307564,22.5,14.0
23,155,93,0.3288307632912224,23.0,14.0
24,160,97,0.3317133148136736,23.0,14.0
25,165,99,0.3322531743006738,23.0,14.0
26,170,101,0.3322625580889629,23.0,14.0
27,175,103,0.3345846162946054,23.0,14.0
28,180,106,0.3364735018949493,23.0,14.0
29,185,109,0.33663582085197824,23.0,14.0
30,190,114,0.33715346211937464,23.0,14.0
31,195,114,0.33715346211937464,23.0,14.0
32,200,116,0.3372128782500667,23.0,14.0
33,205,118,0.33759163534247627,23.0,14.0
34,210,122,0.3383718957722486,23.0,14.0
35,215,126,0.3468829774409765,23.0,14.0
36,220,130,0.34711074201778197,23.0,14.0
37,225,135,0.34722301744281414,23.0,14.0
38,230,138,0.3527325440754193,23.0,14.0
39,235,140,0.3546652584573263,23.0,14.0
40,240,144,0.3549149956202537,23.0,14.0
41,245,148,0.35653745934847914,23.0,14.0
42,250,149,0.35654091909658986,23.0,14.0
43,255,152,0.3577142777182109,23.0,14.0
44,260,155,0.35952494073927554,23.0,14.0
45,265,157,0.35953874525308216,23.0,14.0
46,270,160,0.3596419458752579,23.0,14.0
47,275,164,0.3665098900489438,23.0,14.0
48,280,166,0.36661071049174837,23.0,14.0
49,285,170,0.37490222201203927,23.0,14.0
50,290,173,0.37581006383519955,23.0,14.0
