iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,28,0.06190180720269082,24.5,16.0
2,50,31,0.08881340296156859,24.0,16.0
3,55,34,0.10554782354743816,24.0,16.0
4,60,37,0.12088977236126708,25.0,16.0
5,65,36,0.14899378336219238,25.0,17.0
6,70,35,0.16277888406229452,25.0,17.0
7,75,39,0.164043688451824,25.0,17.0
8,80,43,0.1653900890117653,24.0,16.0
9,85,47,0.1659649558926899,24.0,16.0
10,90,50,0.169858849902465,24.0,16.0
11,95,54,0.17003792133921522,24.0,16.0
12,100,58,0.17032999404441765,24.0,16.0
13,105,59,0.17178929964906822,24.0,16.0
14,110,59,0.17178929964906822,24.0,16.0
15,115,59,0.17301581822108736,24.0,16.0
16,120,62,0.17342259750462236,24.0,16.0
17,125,65,0.17371818957049945,24.0,16.0
18,130,66,0.17371939421332755,24.0,16.0
19,135,66,0.17825564674940841,24.0,16.0
20,140,69,0.17849461202672023,24.0,16.0
21,145,65,0.18044301431292853,24.0,16.0
22,150,69,0.18324200206178903,24.0,16.0
23,155,71,0.18324446345054723,24.0,14.0
24,160,74,0.1833624656861661,24.0,14.0
25,165,78,0.18341992433234114,24.0,14.0
26,170,79,0.18342069636287306,24.0,14.0
27,175,81,0.18396238200440654,24.0,14.0
28,180,79,0.18452775788042064,24.0,14.0
29,185,76,0.18471276774109957,24.0,14.0
30,190,71,0.20032520859813957,24.0,14.0
31,195,71,0.20032520859813957,24.0,14.0
32,200,71,0.20311973778254572,23.0,14.0
33,205,73,0.20548012606250432,23.0,14.0
34,210,75,0.21157272166192298,23.0,14.0
35,215,77,0.21833837196079367,24.0,14.0
36,220,80,0.21834398004073824,23.5,14.0
37,225,84,0.21991206976392022,23.0,14.0
38,230,84,0.21991206976392022,23.0,14.0
39,235,88,0.21994902080488793,23.0,14.0
40,240,89,0.2200504964292959,23.0,14.0
41,245,90,0.22093053894948883,23.5,14.0
42,250,91,0.22098108239769784,23.0,14.0
43,255,93,0.23382376803919852,24.0,14.0
44,260,96,0.23425026686540196,23.5,14.0
45,265,98,0.2358133249638172,23.5,14.0
46,270,99,0.23582449480622852,23.0,14.0
47,275,100,0.24602209609890002,23.5,14.0
48,280,100,0.24925522300292152,23.0,14.0
49,285,101,0.24926280481252694,23.0,14.0
50,290,104,0.24927980072020503,23.0,14.0
