iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,20,0.14475305525785304,25.0,15.0
2,50,22,0.17018966546311876,24.5,15.0
3,55,22,0.20321869258978437,24.0,15.0
4,60,27,0.21549613425221556,24.0,15.0
5,65,28,0.22787842992393068,24.0,15.0
6,70,33,0.23463487105122852,23.0,15.0
7,75,35,0.2453420420786146,24.0,15.0
8,80,37,0.2542653544423341,24.0,15.0
9,85,42,0.25487603749688,23.5,15.0
10,90,47,0.2576310846315988,23.0,15.0
11,95,51,0.2592062392352811,23.0,15.0
12,100,55,0.26366477659953874,24.0,15.0
13,105,57,0.265530166247802,24.0,15.0
14,110,61,0.29912787134169894,24.0,15.0
15,115,65,0.31687981952837113,24.0,15.0
16,120,68,0.3170789998174298,24.0,15.0
17,125,71,0.3212294418073542,24.0,15.0
18,130,75,0.3233225394216051,24.0,15.0
19,135,79,0.32383730891578516,24.0,15.0
20,140,83,0.3293257438374492,23.0,15.0
21,145,87,0.329769307672582,23.0,15.0
22,150,92,0.33080452198440413,22.5,15.0
23,155,97,0.3316147160357493,23.0,15.0
24,160,101,0.33414821899161407,23.0,15.0
25,165,103,0.33445046864201206,22.0,15.0
26,170,107,0.3428507008683097,23.0,15.0
27,175,109,0.34509649042403123,22.0,15.0
28,180,113,0.34564985759453704,22.0,15.0
29,185,118,0.34626584596507004,22.5,15.0
30,190,120,0.3464465675176468,22.5,15.0
31,195,119,0.3853226264130029,22.0,15.0
32,200,122,0.38549254523077414,22.0,15.0
33,205,125,0.3889178561967342,22.0,15.0
34,210,129,0.38928607273778004,22.0,15.0
35,215,133,0.3896822266629495,22.0,15.0
36,220,134,0.3897568132754238,22.0,15.0
37,225,135,0.38989064524529443,22.0,15.0
38,230,137,0.3902216698228726,22.0,15.0
39,235,140,0.39031946588879446,22.0,15.0
40,240,143,0.3929706739787201,22.0,15.0
41,245,148,0.3940876218742393,22.0,15.0
42,250,150,0.3942108632525452,22.0,15.0
43,255,152,0.39472135790484353,22.0,15.0
44,260,156,0.39597715133775485,22.0,15.0
45,265,158,0.39680502203781876,22.0,15.0
46,270,159,0.3971914773684968,22.0,15.0
47,275,161,0.39796929914320733,22.0,15.0
48,280,162,0.3980064855549453,22.0,15.0
49,285,162,0.3980064855549453,22.0,15.0
50,290,165,0.39829361282214415,22.0,15.0
