iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,6,0.03340175277005161,24.0,18.0
2,50,6,0.03340175277005161,24.0,18.0
3,55,8,0.12287819007907341,22.0,15.0
4,60,10,0.18635631778362954,22.0,15.0
5,65,11,0.18915012113181376,23.0,15.0
6,70,14,0.2105929789498449,23.0,15.0
7,75,13,0.21555403445865753,21.0,15.0
8,80,13,0.21555403445865753,21.0,15.0
9,85,14,0.21555403445865753,22.0,15.0
10,90,15,0.21848861737548633,21.0,15.0
11,95,15,0.21848861737548633,21.0,15.0
12,100,16,0.22457401887813033,22.0,15.0
13,105,16,0.22457401887813033,22.0,15.0
14,110,18,0.22519761432199736,24.0,15.0
15,115,18,0.22519761432199736,24.0,15.0
16,120,19,0.23607171696830725,24.0,15.0
17,125,20,0.23613220598960738,23.5,15.0
18,130,21,0.23790575918772885,23.0,15.0
19,135,22,0.2406283528617085,23.5,15.0
20,140,23,0.24063705993247253,23.0,15.0
21,145,24,0.24250689042911924,23.0,15.0
22,150,25,0.24698316066154322,21.0,15.0
23,155,26,0.2472693983236403,21.0,15.0
24,160,27,0.24727242615017797,21.0,15.0
25,165,27,0.24727242615017797,21.0,15.0
26,170,28,0.24934731964751794,21.0,15.0
27,175,28,0.24934731964751794,21.0,15.0
28,180,29,0.2500746943075811,21.0,15.0
29,185,29,0.2500746943075811,21.0,15.0
30,190,31,0.25189791187372995,21.0,15.0
31,195,31,0.25189791187372995,21.0,15.0
32,200,31,0.25189791187372995,21.0,15.0
33,205,31,0.2586238573737532,21.0,15.0
34,210,33,0.2634148609545153,22.0,15.0
35,215,34,0.2641227860383465,21.5,15.0
36,220,34,0.2641227860383465,21.5,15.0
37,225,35,0.26474759924292185,22.0,15.0
38,230,35,0.26474759924292185,22.0,15.0
39,235,36,0.2647835710222263,21.5,15.0
40,240,36,0.2647835710222263,21.5,15.0
41,245,37,0.26478445363564557,22.0,15.0
42,250,38,0.2648655772921892,21.5,15.0
43,255,38,0.2648655772921892,21.5,15.0
44,260,40,0.2657318120571407,21.0,15.0
45,265,40,0.2657318120571407,21.0,15.0
46,270,40,0.2657318120571407,21.0,15.0
47,275,41,0.26637654932243937,21.0,15.0
48,280,41,0.26637654932243937,21.0,15.0
49,285,43,0.26778776039343866,21.0,15.0
50,290,44,0.269741369512013,21.5,15.0
51,295,45,0.27101369784750123,21.0,15.0
52,300,45,0.27101369784750123,21.0,15.0
53,305,45,0.27101369784750123,21.0,15.0
54,310,45,0.27101369784750123,21.0,15.0
55,315,46,0.272417762293039,21.5,15.0
56,320,46,0.272417762293039,21.5,15.0
57,325,48,0.2825492998453742,21.5,15.0
58,330,48,0.28389677520770107,22.0,15.0
59,335,48,0.28389677520770107,22.0,15.0
60,340,49,0.2838991719839825,22.0,15.0
61,345,50,0.2839078737190923,22.0,15.0
62,350,50,0.2839078737190923,22.0,15.0
63,355,51,0.28391461941948104,22.0,15.0
64,360,51,0.28391461941948104,22.0,15.0
65,365,51,0.28391461941948104,22.0,15.0
66,370,51,0.28391461941948104,22.0,15.0
67,375,51,0.28391461941948104,22.0,15.0
68,380,51,0.28391461941948104,22.0,15.0
69,385,53,0.2839976269959342,22.0,15.0
70,390,53,0.2839976269959342,22.0,15.0
71,395,54,0.2840911687767279,22.0,15.0
72,400,55,0.28474562098459394,22.0,15.0
73,405,56,0.28474562098459394,22.0,15.0
74,410,57,0.2864754724629093,22.0,15.0
75,415,57,0.2864754724629093,22.0,15.0
76,420,58,0.28681344067080083,22.5,15.0
77,425,59,0.2868136311933618,23.0,15.0
78,430,60,0.28709042123203804,22.0,15.0
79,435,60,0.28709042123203804,22.0,15.0
80,440,60,0.28709042123203804,22.0,15.0
81,445,60,0.28709042123203804,22.0,15.0
82,450,61,0.28772704821014705,22.0,15.0
83,455,61,0.28772704821014705,22.0,15.0
84,460,62,0.2878311699168708,22.0,15.0
85,465,63,0.28783828709932685,22.0,15.0
