SMILES,PfDHFR_Docking,hDHFR_Docking,hERG_Toxicity_Prob,Caco2_logPapp,Half_Life_hours,PfDHFR_Docking_LE,hDHFR_Docking_LE,Selectivity_Index,Selectivity_Index_LE
CCOC(=O)C(=O)Nc1cccc(N(C)C)c1C#N,-6.705,-6.23,0.6980574727058411,-4.618113994598389,2.6086862087249756,-0.35289473684210526,-0.3278947368421053,0.47499999999999964,0.024999999999999967
CCN1CC=C(C2=Cc3ccccc3Cc3ccccc32)CC1,-9.774,-8.671,0.9830721616744995,-4.145849227905273,8.037301063537598,-0.4249565217391304,-0.37699999999999995,1.1029999999999998,0.04795652173913045
Cc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1NC(=O)C1(c2ncnc3[nH]ccc23)CC1,-9.312,-9.473,0.08416373282670975,-5.415926456451416,29.050739288330078,-0.291,-0.29603125,-0.16100000000000136,-0.005031250000000043
CCOC(=O)C1C(C(=O)OC)=C(CC(C)C)c2ccccc2N1S(=O)(=O)C(F)(F)F,-7.641,-5.409,0.38009676337242126,-4.663890361785889,7.991321563720703,-0.2547,-0.1803,2.232,0.0744
CCCCCNc1nc(-c2ccccc2)cs1,-7.139,-7.193,0.9255412220954895,-4.5136542320251465,11.536465644836426,-0.41994117647058826,-0.4231176470588235,-0.05399999999999938,-0.003176470588235225
NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccc(Cl)cc2)cc1,-8.749,-9.117,0.027625275775790215,-5.72434139251709,14.174110412597656,-0.3803913043478261,-0.3963913043478261,-0.3680000000000003,-0.016000000000000014
COc1ccc(F)c(-c2ccc3c(NC(=O)c4ccc(N(C)CCN(C)C)cc4)n[nH]c3c2)c1F,-8.19,-6.014,0.9811753630638123,-4.850395202636719,18.103073120117188,-0.23399999999999999,-0.17182857142857144,2.1759999999999993,0.062171428571428544
CC1(C)CCC(C)(C)c2cc(C(=O)Nc3cc(F)c(C(=O)O)c(F)c3)c(O)cc21,-10.13,-6.619,0.07921840250492096,-5.05134391784668,4.923335552215576,-0.3493103448275862,-0.22824137931034483,3.511000000000001,0.12106896551724139
CCCCCCCCC[S+]([O-])CC(P(=O)(O)O)P(=O)(O)O,-6.233,-6.041,0.24611592292785645,-4.137012004852295,7.000530242919922,-0.2968095238095238,-0.2876666666666667,0.19199999999999928,0.00914285714285712
CCCCCCCCCCS(=O)(=O)O,-5.895,-6.117,0.4890466034412384,-4.446200370788574,10.532114028930664,-0.42107142857142854,-0.43692857142857144,-0.22200000000000042,-0.015857142857142903
Nc1nccc(-c2c(-c3ccc(F)cc3)nn3ccccc23)n1,-8.455,-7.994,0.20435425639152527,-4.4550957679748535,14.20792007446289,-0.3676086956521739,-0.34756521739130436,0.4610000000000003,0.02004347826086955
COC(=O)[C@H]1[C@H](/C=C/c2ccc(F)cc2)C1(C)C,-7.969,-8.351,0.07145236432552338,-4.380555152893066,3.135472536087036,-0.44272222222222224,-0.4639444444444445,-0.38200000000000056,-0.021222222222222253
CN(C)CC(=O)N1CCCC1C(C)(C)O,-6.24,-5.715,0.15265630185604095,-4.4635009765625,10.76328182220459,-0.41600000000000004,-0.381,0.5250000000000004,0.03500000000000003
CCCNCC(P(=O)(O)O)P(=O)(O)O,-5.481,-5.259,0.17225593328475952,-4.234623908996582,5.539444446563721,-0.3915,-0.37564285714285717,0.22199999999999953,0.015857142857142847
