iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,14,0.12668704246158458,25.0,20.0
2,50,14,0.13196875178968834,25.0,20.0
3,55,9,0.17302689334933996,24.0,20.0
4,60,12,0.18981562164214552,24.0,19.0
5,65,15,0.2266012229149253,24.0,16.0
6,70,19,0.2369800077563147,24.0,16.0
7,75,22,0.23933854337223265,22.0,16.0
8,80,26,0.24390161207086603,21.0,16.0
9,85,29,0.2577374508570111,21.0,16.0
10,90,31,0.25816676107667474,21.0,16.0
11,95,33,0.25966929337527694,21.0,14.0
12,100,35,0.2601803369994719,21.0,14.0
13,105,37,0.2601889938445069,21.0,14.0
14,110,38,0.2640782201035072,21.0,14.0
15,115,39,0.26415297652647646,21.0,14.0
16,120,40,0.26415297652647646,21.0,14.0
17,125,42,0.26465623558681645,21.0,14.0
18,130,46,0.26539562854807397,21.0,14.0
19,135,48,0.2656676282647356,21.0,14.0
20,140,49,0.26643127752096063,21.0,14.0
21,145,51,0.26669971043629076,21.0,14.0
22,150,52,0.26963558772695356,21.0,14.0
23,155,53,0.26977203764185576,21.0,14.0
24,160,55,0.26986788454845906,21.0,14.0
25,165,56,0.2709189397406041,21.0,14.0
26,170,57,0.2745016677384501,21.0,14.0
27,175,58,0.2756567937945887,21.0,14.0
28,180,60,0.2757212499995893,21.0,14.0
29,185,61,0.2765540633976399,21.0,14.0
30,190,64,0.27729340615722997,21.0,14.0
31,195,64,0.27729340615722997,21.0,14.0
32,200,66,0.2774869158223999,21.0,14.0
33,205,66,0.2774869158223999,21.0,14.0
34,210,66,0.2774869158223999,21.0,14.0
35,215,68,0.2800836896884948,21.0,14.0
36,220,69,0.2802062502264526,21.0,14.0
37,225,71,0.2812038215806446,21.0,14.0
38,230,73,0.2815244031838845,21.0,14.0
39,235,73,0.2815244031838845,21.0,14.0
40,240,74,0.2815244031838845,21.0,14.0
41,245,76,0.28361169623954186,21.0,14.0
42,250,77,0.283736837370407,21.0,14.0
43,255,79,0.2840697349145656,21.0,14.0
44,260,83,0.28516432253366447,21.0,14.0
45,265,85,0.28550638131958805,21.0,14.0
46,270,87,0.2858247875954079,22.0,14.0
47,275,88,0.28584581998962344,22.0,14.0
48,280,88,0.28584581998962344,22.0,14.0
49,285,90,0.28591183606769105,21.5,14.0
50,290,92,0.2882580391948925,22.0,14.0
51,295,94,0.28866053642943434,22.0,14.0
52,300,98,0.2888801921773356,22.0,14.0
53,305,99,0.2888801921773356,22.0,14.0
54,310,101,0.29077929620583987,22.0,14.0
55,315,102,0.2934663754254364,22.0,14.0
56,320,103,0.2935608828653746,22.0,14.0
57,325,102,0.34439270296432417,23.0,14.0
58,330,102,0.34439270296432417,23.0,14.0
59,335,104,0.34507546472971395,22.5,14.0
60,340,107,0.34513850503741345,22.0,14.0
61,345,108,0.3604638210385935,22.5,14.0
62,350,108,0.3604638210385935,22.5,14.0
63,355,109,0.3604714040045507,22.0,14.0
64,360,110,0.3605204958159694,22.0,14.0
65,365,111,0.3608276040703131,22.0,14.0
66,370,113,0.361529079228258,22.0,14.0
67,375,114,0.3616932113810312,22.0,14.0
68,380,115,0.3616932153256236,22.0,14.0
69,385,117,0.3617490462474886,22.0,14.0
