iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,8,0.10756870125140032,23.5,15.0
2,50,9,0.11831766797299526,23.0,15.0
3,55,10,0.12654065373901402,22.0,15.0
4,60,10,0.12654065373901402,22.0,15.0
5,65,8,0.1703211926139022,19.0,15.0
6,70,8,0.1703211926139022,19.0,15.0
7,75,10,0.17243217998529478,21.0,15.0
8,80,10,0.17243217998529478,21.0,15.0
9,85,12,0.17787771719547904,21.0,15.0
10,90,13,0.18107237138759036,21.0,15.0
11,95,14,0.182931484173969,21.0,15.0
12,100,15,0.18541389027499056,21.0,15.0
13,105,16,0.18750477785023506,21.0,15.0
14,110,16,0.18750477785023506,21.0,15.0
15,115,17,0.18956493329401375,21.0,15.0
16,120,19,0.19156371632955455,21.0,15.0
17,125,19,0.20642588544769574,21.0,15.0
18,130,19,0.20642588544769574,21.0,15.0
19,135,19,0.20642588544769574,21.0,15.0
20,140,19,0.20642588544769574,21.0,15.0
21,145,21,0.20906144081481398,20.0,14.0
22,150,22,0.20915228699290644,20.0,14.0
23,155,24,0.24214608666979634,20.5,14.0
24,160,25,0.2427531090448171,21.0,14.0
25,165,27,0.24324488741063363,21.0,14.0
26,170,27,0.24324488741063363,21.0,14.0
27,175,28,0.24359363597116446,21.0,14.0
28,180,29,0.24424280644042112,21.0,14.0
29,185,33,0.24780771860837641,21.0,14.0
30,190,36,0.2480352818493773,21.0,14.0
31,195,36,0.2480352818493773,21.0,14.0
32,200,38,0.2539015558723975,21.0,14.0
33,205,39,0.25393990328978755,21.0,14.0
34,210,39,0.25393990328978755,21.0,14.0
35,215,40,0.25428455430946856,21.0,14.0
36,220,41,0.25428615813706346,21.0,14.0
37,225,42,0.2543367518748798,21.0,14.0
38,230,42,0.2543367518748798,21.0,14.0
39,235,43,0.25541752114906546,21.0,14.0
40,240,43,0.25541752114906546,21.0,14.0
41,245,44,0.2556359867108287,21.0,14.0
42,250,46,0.2570840777458884,21.0,14.0
43,255,48,0.25897945356217494,21.0,14.0
44,260,48,0.25897945356217494,21.0,14.0
45,265,49,0.3146996115722589,21.0,14.0
46,270,51,0.3150424336243357,21.0,14.0
47,275,51,0.3150424336243357,21.0,14.0
48,280,52,0.3152876658137457,21.0,14.0
49,285,54,0.31912082640729555,21.0,14.0
50,290,55,0.31912409225830374,21.0,14.0
51,295,56,0.31922577884508413,21.0,14.0
52,300,58,0.32801835167367177,21.0,14.0
53,305,58,0.32801835167367177,21.0,14.0
54,310,59,0.32825110263174395,21.0,14.0
55,315,59,0.32825110263174395,21.0,14.0
56,320,61,0.32849409841555394,21.0,14.0
57,325,61,0.32849409841555394,21.0,14.0
58,330,62,0.3285085776454338,21.5,14.0
59,335,63,0.3285092889833062,22.0,14.0
60,340,63,0.3285092889833062,22.0,14.0
61,345,65,0.32853605319581464,22.0,14.0
62,350,66,0.32857387896156665,22.0,14.0
63,355,66,0.32857387896156665,22.0,14.0
64,360,67,0.3293639583767559,22.0,14.0
65,365,69,0.3295661319877725,22.0,14.0
66,370,70,0.33027443619459246,22.0,14.0
67,375,71,0.33079796738912665,22.0,14.0
68,380,71,0.33079796738912665,22.0,14.0
69,385,71,0.33079796738912665,22.0,14.0
70,390,71,0.33079796738912665,22.0,14.0
71,395,71,0.33079796738912665,22.0,14.0
72,400,72,0.33081275994584736,21.5,14.0
73,405,72,0.33081275994584736,21.5,14.0
74,410,72,0.33081275994584736,21.5,14.0
75,415,73,0.33081294061536204,21.0,14.0
76,420,74,0.3308195864286895,21.5,14.0
77,425,74,0.3308195864286895,21.5,14.0
78,430,74,0.3308195864286895,21.5,14.0
79,435,76,0.3308564703669637,21.0,14.0
80,440,77,0.33085661578659975,21.0,14.0
81,445,79,0.33088565196535347,21.0,14.0
82,450,79,0.33088565196535347,21.0,14.0
83,455,82,0.3309009544101407,21.0,14.0
84,460,83,0.33199576975102707,21.0,14.0
85,465,83,0.33199576975102707,21.0,14.0
