iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,22,0.0837161570769869,23.5,14.0
2,50,23,0.10386585659657226,23.0,14.0
3,55,28,0.1103260908594538,22.5,14.0
4,60,33,0.11301192120428069,23.0,14.0
5,65,35,0.1357700873367823,23.0,14.0
6,70,37,0.14031147278973044,23.0,14.0
7,75,39,0.14191582336281774,23.0,14.0
8,80,42,0.14425136922497292,21.5,14.0
9,85,47,0.16998664432995522,22.0,14.0
10,90,52,0.17050131673754523,22.5,14.0
11,95,53,0.17139772212963408,22.0,14.0
12,100,56,0.17923690475292825,22.0,14.0
13,105,59,0.1860187499091143,22.0,14.0
14,110,61,0.18918752294528476,23.0,14.0
15,115,65,0.18978402642312328,23.0,14.0
16,120,69,0.2112271649452571,23.0,14.0
17,125,70,0.21297282657219352,23.0,14.0
18,130,75,0.2155705409313685,22.0,14.0
19,135,79,0.21578009085261324,23.0,14.0
20,140,84,0.21605260289268566,22.5,14.0
21,145,86,0.21621355070533585,22.0,14.0
22,150,88,0.2163047517218707,22.0,14.0
23,155,93,0.2176777106177072,22.0,14.0
24,160,96,0.21773598840789904,22.0,14.0
25,165,99,0.21777325943330164,22.0,14.0
26,170,102,0.2185152623124757,22.0,14.0
27,175,103,0.21851526231247576,22.0,14.0
28,180,106,0.2211767615355935,22.5,14.0
29,185,109,0.2295551389832894,23.0,14.0
30,190,113,0.2295990199600458,23.0,14.0
31,195,115,0.2296224638470526,22.0,14.0
32,200,119,0.22976664873491903,22.0,14.0
33,205,123,0.23403602705664597,23.0,14.0
34,210,124,0.2340788608809199,23.0,14.0
35,215,128,0.2342960699960703,23.0,14.0
36,220,133,0.2344357443652773,23.0,14.0
37,225,136,0.23454253169550326,23.0,14.0
38,230,138,0.23454272474744745,23.0,14.0
39,235,140,0.23455134184089063,23.0,14.0
40,240,144,0.2345912710742651,23.0,14.0
41,245,147,0.23467937435937236,23.0,14.0
42,250,151,0.23472333177435792,22.0,14.0
43,255,154,0.2349260037057,22.5,14.0
44,260,157,0.23507450887887238,23.0,14.0
45,265,159,0.23508367640978206,23.0,14.0
46,270,163,0.23516020439924115,23.0,14.0
47,275,165,0.23517915461146469,23.0,14.0
48,280,168,0.23575827688574647,23.0,14.0
49,285,169,0.23575871481673089,23.0,14.0
50,290,172,0.23576674169224224,23.0,14.0
