iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,24,0.16935945668450278,25.0,17.0
2,50,29,0.18334845033404987,27.0,17.0
3,55,32,0.1987068037829098,25.0,16.0
4,60,33,0.22208620680347785,25.0,16.0
5,65,36,0.2590238993936151,23.5,14.0
6,70,38,0.26077373209400107,23.5,14.0
7,75,43,0.2644542006541408,25.0,14.0
8,80,47,0.27089133022438244,24.0,14.0
9,85,52,0.275545961660182,24.5,14.0
10,90,56,0.28620477339975264,25.0,14.0
11,95,59,0.2912890654790939,24.0,14.0
12,100,63,0.3010081790920087,24.0,14.0
13,105,66,0.3251046866901477,24.0,14.0
14,110,70,0.32992852568103526,24.0,14.0
15,115,73,0.33148977900952126,24.0,14.0
16,120,78,0.3320680145881785,23.0,14.0
17,125,83,0.3335692059107339,23.0,14.0
18,130,87,0.33499460399764136,23.0,14.0
19,135,90,0.33774044750950494,23.0,14.0
20,140,93,0.33838794994117755,23.0,14.0
21,145,94,0.33895139075455955,23.0,14.0
22,150,97,0.33965717323341343,23.0,14.0
23,155,99,0.3396923335677458,23.0,14.0
24,160,102,0.34043539471505774,23.0,14.0
25,165,107,0.340602720710666,23.0,14.0
26,170,110,0.3409179744950431,23.0,14.0
27,175,113,0.3448505289919914,23.0,14.0
28,180,116,0.3454866039898135,23.0,14.0
29,185,119,0.3459501372052799,23.0,14.0
30,190,118,0.34617376159684504,23.0,14.0
31,195,121,0.34748428251153357,23.0,14.0
32,200,125,0.3477055973869053,23.0,14.0
33,205,124,0.3549213219582923,23.0,14.0
34,210,128,0.3569709880253852,23.0,14.0
35,215,130,0.357030546244682,23.0,14.0
36,220,133,0.3587036479271348,23.0,14.0
37,225,136,0.36253493077139254,23.0,14.0
38,230,141,0.36264619513624685,23.0,14.0
39,235,145,0.36300005839195726,23.0,14.0
40,240,145,0.36345163253847246,23.0,14.0
41,245,146,0.36720401531331304,22.5,14.0
42,250,151,0.3686185419938417,22.0,14.0
43,255,153,0.3698608867704673,22.0,14.0
44,260,157,0.3698943819720513,22.0,14.0
45,265,159,0.3699981719236246,22.0,14.0
46,270,158,0.40191866813381416,22.0,14.0
47,275,161,0.40204646598925864,22.0,14.0
48,280,166,0.40214298579686103,22.5,14.0
49,285,169,0.40216771272164037,22.0,14.0
50,290,171,0.4021716899524363,22.0,14.0
