iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,26,0.16180113772224858,25.0,16.0
2,50,27,0.17785019890579035,24.0,15.0
3,55,27,0.20257299024473477,24.0,15.0
4,60,32,0.2113101445308546,24.0,15.0
5,65,31,0.23480542769274276,24.0,15.0
6,70,35,0.23687539954937523,24.0,15.0
7,75,40,0.24124150410053521,24.0,14.0
8,80,45,0.24885339819519833,24.0,14.0
9,85,49,0.25138998153933195,24.0,14.0
10,90,54,0.25555266668499715,24.0,14.0
11,95,53,0.26941810321310417,23.0,14.0
12,100,57,0.27497272500778214,23.0,14.0
13,105,61,0.27719283905500064,24.0,14.0
14,110,66,0.2782293970357364,23.0,14.0
15,115,68,0.28291662553433783,23.0,14.0
16,120,73,0.28333201874313957,21.0,14.0
17,125,76,0.2877907477535224,22.0,14.0
18,130,78,0.288344010210173,22.0,14.0
19,135,82,0.28899086216055364,22.0,14.0
20,140,87,0.28953782407502165,21.0,14.0
21,145,92,0.29205143078124823,21.5,14.0
22,150,97,0.29387701447212494,23.0,14.0
23,155,102,0.3135903985132002,23.0,14.0
24,160,105,0.31483457351057514,23.0,14.0
25,165,108,0.3153484453916504,22.5,14.0
26,170,111,0.3167028891876699,22.0,14.0
27,175,115,0.3197303071515091,22.0,14.0
28,180,118,0.3198504685652836,22.0,14.0
29,185,121,0.3198537823612238,22.0,14.0
30,190,124,0.32633799305535405,22.0,14.0
31,195,125,0.32747095920260083,22.0,14.0
32,200,127,0.32757841971455715,22.0,14.0
33,205,131,0.32871087968551604,22.0,14.0
34,210,134,0.3287180307411327,22.0,14.0
35,215,136,0.3287284384501193,22.0,14.0
36,220,139,0.32898065740891475,22.0,14.0
37,225,139,0.34335536358226837,22.0,14.0
38,230,141,0.3434783073515326,22.0,14.0
39,235,141,0.34479315599057647,22.0,14.0
40,240,145,0.3511480464533984,22.0,14.0
41,245,148,0.3524662488972464,22.0,14.0
42,250,152,0.3527405847156445,22.0,14.0
43,255,155,0.35322460850840265,22.0,14.0
44,260,159,0.35330949636723213,22.0,14.0
45,265,160,0.35643845654925616,22.0,14.0
46,270,162,0.3564451070294192,22.0,14.0
47,275,164,0.35711209962600976,22.0,14.0
48,280,167,0.3571712701800572,22.0,14.0
49,285,171,0.3575992124562975,22.0,14.0
50,290,175,0.3579008207013002,22.0,14.0
