iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,17,0.11174717276510056,26.0,15.0
2,50,20,0.11826314643448697,24.5,15.0
3,55,19,0.1619905979932725,24.0,15.0
4,60,17,0.1900499184385734,21.0,15.0
5,65,22,0.20349971556801064,22.0,15.0
6,70,27,0.21607539413474824,21.0,15.0
7,75,29,0.2498754782178419,24.0,15.0
8,80,32,0.25132601416588457,22.5,14.0
9,85,35,0.25794413958399426,21.0,14.0
10,90,36,0.25974006761657964,25.0,14.0
11,95,40,0.262840348441511,22.5,14.0
12,100,43,0.26823001035910654,21.0,14.0
13,105,45,0.2750771704527155,21.0,14.0
14,110,49,0.2805837666873907,22.0,14.0
15,115,52,0.2818763352153196,22.5,14.0
16,120,55,0.28263692034932186,22.0,14.0
17,125,57,0.28401298204909287,23.0,14.0
18,130,61,0.2849285492545764,23.0,14.0
19,135,63,0.2850735213049155,23.0,14.0
20,140,64,0.2852056613582369,23.5,14.0
21,145,64,0.31159688677177844,22.5,14.0
22,150,66,0.31610678173698475,22.5,14.0
23,155,69,0.31679610228670935,22.0,14.0
24,160,70,0.31705417032676947,22.5,14.0
25,165,73,0.31710877687258915,22.0,14.0
26,170,78,0.31761397701075145,22.0,14.0
27,175,81,0.31941829553692286,23.0,14.0
28,180,84,0.3195027348848154,23.0,14.0
29,185,84,0.3195027348848154,23.0,14.0
30,190,86,0.31972479932741543,22.5,14.0
31,195,89,0.31985513079376743,22.0,14.0
32,200,91,0.31989509075402695,23.0,14.0
33,205,93,0.32229194646953574,22.0,14.0
34,210,96,0.323127795027864,22.5,14.0
35,215,100,0.3256721093835347,22.0,14.0
36,220,102,0.3258160809400513,22.0,14.0
37,225,103,0.32624220378807084,22.0,14.0
38,230,104,0.3265639999234334,22.0,14.0
39,235,105,0.3425102721280163,22.0,14.0
40,240,106,0.3493786347783712,22.5,14.0
41,245,109,0.34939161825347786,22.0,14.0
42,250,111,0.35260340722282596,22.0,14.0
43,255,112,0.3526139823002835,22.0,14.0
44,260,114,0.35264758881918984,22.5,14.0
45,265,114,0.35316259202533307,22.5,14.0
46,270,117,0.3554621922437519,23.0,14.0
47,275,118,0.3555844877544512,23.0,14.0
48,280,119,0.35578960218938266,23.0,14.0
49,285,123,0.3558378317339142,23.0,14.0
50,290,124,0.35591558124402217,23.0,14.0
51,295,127,0.3571275737803169,23.0,14.0
52,300,130,0.36209388951731036,23.0,14.0
53,305,134,0.3622029557034402,23.0,14.0
54,310,136,0.36238157739359556,23.0,14.0
55,315,137,0.3624765045984014,23.0,14.0
56,320,138,0.3624785754762278,23.0,14.0
57,325,140,0.362670242005339,23.0,14.0
58,330,144,0.3627144944636965,23.0,14.0
