iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,24,0.15775594481599386,24.5,15.0
2,50,18,0.22009958556283,23.0,15.0
3,55,22,0.252134493677729,21.5,15.0
4,60,27,0.2598016032603068,21.0,15.0
5,65,32,0.2623496702744588,21.0,15.0
6,70,36,0.26363335840890034,21.0,15.0
7,75,40,0.27426313351183446,21.5,15.0
8,80,42,0.2852993986226566,21.0,15.0
9,85,46,0.28766972646269096,20.5,15.0
10,90,51,0.28879615709219814,21.0,15.0
11,95,55,0.29167131804176905,21.0,15.0
12,100,58,0.29629111842417644,21.0,15.0
13,105,62,0.29701293149303976,21.5,15.0
14,110,66,0.3029866484497326,22.0,15.0
15,115,68,0.3038979112703992,21.5,15.0
16,120,73,0.3083706978662635,22.0,15.0
17,125,75,0.3100055659574738,22.0,15.0
18,130,80,0.31102697912340616,22.5,14.0
19,135,83,0.3114312297506888,23.0,14.0
20,140,84,0.3136229544598037,22.5,14.0
21,145,88,0.3142302660583988,23.0,14.0
22,150,92,0.3157741935490713,23.0,14.0
23,155,92,0.31909359854609853,23.0,14.0
24,160,96,0.3195493059865882,22.5,14.0
25,165,101,0.32085709805174945,23.0,14.0
26,170,104,0.321138163561267,23.0,14.0
27,175,104,0.3211600863766576,23.0,14.0
28,180,107,0.3223755288882408,23.0,14.0
29,185,109,0.3226998599435576,23.0,14.0
30,190,113,0.3275953707195155,23.0,14.0
31,195,116,0.3515957252752737,23.0,14.0
32,200,116,0.3515957252752737,23.0,14.0
33,205,119,0.3516024306537023,22.0,14.0
34,210,123,0.3549027031850074,23.0,14.0
35,215,125,0.35572010928297343,22.0,14.0
36,220,127,0.3557563106236572,22.0,14.0
37,225,130,0.3561336524084631,22.0,14.0
38,230,132,0.3561670049757739,22.0,14.0
39,235,135,0.36012318686454897,22.0,14.0
40,240,137,0.36043915234756974,22.0,14.0
41,245,141,0.3604883544547196,22.0,14.0
42,250,142,0.3604885605164825,22.0,14.0
43,255,143,0.36099678152553705,22.0,14.0
44,260,145,0.3610891588811253,22.0,14.0
45,265,149,0.36718902737387044,22.0,14.0
46,270,151,0.3672878109398453,22.0,14.0
47,275,154,0.37343946802016087,22.5,14.0
48,280,157,0.39897797310603794,22.0,14.0
49,285,162,0.3997831236058657,22.0,14.0
50,290,166,0.3999738114870068,22.0,14.0
