iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,16,0.11162060935990897,25.5,15.0
2,50,18,0.13365672054292618,24.5,15.0
3,55,17,0.18606092717191186,24.0,15.0
4,60,18,0.18644613478678432,23.5,15.0
5,65,19,0.18833789099756096,24.0,15.0
6,70,24,0.2046213062448034,23.0,14.0
7,75,26,0.20705976155860362,24.0,14.0
8,80,27,0.21039288274318763,23.0,14.0
9,85,29,0.2123613519286889,23.0,14.0
10,90,31,0.21460546533409214,23.0,14.0
11,95,32,0.21576252970698168,23.0,14.0
12,100,32,0.22044566429271967,23.0,14.0
13,105,34,0.22075080821283558,23.0,14.0
14,110,34,0.22075080821283558,23.0,14.0
15,115,37,0.22354378764775626,22.0,14.0
16,120,38,0.24935995797040175,22.5,14.0
17,125,40,0.2539998678040277,22.5,14.0
18,130,38,0.25883021116421245,21.0,14.0
19,135,39,0.25904726906931463,21.0,14.0
20,140,39,0.2602573448087979,21.0,14.0
21,145,39,0.2602573448087979,21.0,14.0
22,150,40,0.28299591574214494,21.0,14.0
23,155,43,0.2879292524527469,21.0,14.0
24,160,45,0.28876872878238125,21.0,14.0
25,165,46,0.2889681112227304,21.0,14.0
26,170,48,0.3010226453286719,21.0,14.0
27,175,50,0.3017596030833038,21.0,14.0
28,180,53,0.3082408491454766,21.0,14.0
29,185,57,0.30893249354652286,21.0,14.0
30,190,57,0.3097593920867691,21.0,14.0
31,195,59,0.31737390967865964,21.0,14.0
32,200,61,0.3177696232231858,21.0,14.0
33,205,63,0.31837485435896007,21.0,14.0
34,210,66,0.32096194577304893,21.0,14.0
35,215,68,0.3325102976865929,21.0,14.0
36,220,69,0.33253435859256697,21.0,14.0
37,225,71,0.33284647374495613,21.0,14.0
38,230,73,0.3331280591528142,21.0,14.0
39,235,76,0.33606420834117384,21.0,14.0
40,240,78,0.33609315527616923,21.0,14.0
41,245,80,0.33609916048641164,21.0,14.0
42,250,80,0.33609916048641164,21.0,14.0
43,255,81,0.3361037667489116,21.0,14.0
44,260,82,0.3361037667489116,21.0,14.0
45,265,85,0.3365090217351713,21.0,14.0
46,270,86,0.3365094485761276,21.5,14.0
47,275,87,0.33651159373619294,22.0,14.0
48,280,88,0.33698399465717443,22.0,14.0
49,285,89,0.3369840336982228,22.0,14.0
50,290,90,0.33699110137831123,21.5,14.0
51,295,91,0.33699382893412816,22.0,14.0
52,300,89,0.3776905392198021,22.0,14.0
53,305,90,0.3777534558945009,21.5,14.0
54,310,92,0.3783120103909072,21.5,14.0
55,315,93,0.3786338646566041,21.0,14.0
56,320,96,0.37879386804650045,21.5,14.0
57,325,97,0.37880834745218983,21.0,14.0
58,330,101,0.3813843695322264,21.0,14.0
59,335,103,0.3815137974153494,21.0,14.0
60,340,105,0.3817108268671385,21.0,14.0
61,345,108,0.3847806756459926,22.0,14.0
62,350,110,0.38482081708604576,22.0,14.0
63,355,114,0.38510150454528214,22.0,14.0
64,360,116,0.38511282364819466,22.0,14.0
65,365,118,0.3864633774304638,22.0,14.0
66,370,120,0.38646651858512093,22.0,14.0
67,375,122,0.3864683245502292,22.0,14.0
68,380,124,0.38651431617322235,22.0,14.0
69,385,127,0.3866990651000059,22.0,14.0
