iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,24,0.15275407307469582,26.5,14.0
2,50,28,0.18621458649884115,26.0,14.0
3,55,26,0.20587765911751654,24.5,14.0
4,60,31,0.2151184769681399,24.0,14.0
5,65,35,0.21821068545449096,24.0,14.0
6,70,38,0.25403924403252337,24.0,14.0
7,75,40,0.2613787388661166,22.0,14.0
8,80,45,0.266744191094324,21.0,14.0
9,85,49,0.2671279541052729,21.0,14.0
10,90,54,0.27061444638827237,22.5,14.0
11,95,59,0.2803587189630684,23.0,14.0
12,100,64,0.28325755656864143,23.0,14.0
13,105,66,0.284591421949722,23.0,14.0
14,110,69,0.3156871108337908,23.0,14.0
15,115,73,0.32422408967009225,23.0,14.0
16,120,77,0.3271703327622206,23.0,14.0
17,125,81,0.332426255384404,22.0,14.0
18,130,79,0.3790505271042956,21.0,14.0
19,135,84,0.37940979769245975,21.0,14.0
20,140,89,0.3803928089656715,21.0,14.0
21,145,93,0.38066561143361766,21.0,14.0
22,150,97,0.3810497547483954,21.0,14.0
23,155,100,0.38105139277906014,21.0,14.0
24,160,105,0.3812874541351663,21.0,14.0
25,165,108,0.38374782800090923,21.0,14.0
26,170,108,0.38374782800090923,21.0,14.0
27,175,109,0.38378682810094605,21.0,14.0
28,180,113,0.38425223791305135,21.0,14.0
29,185,117,0.3846159961963956,21.0,14.0
30,190,122,0.38523325920654644,21.0,14.0
31,195,124,0.38523586994791986,21.0,14.0
32,200,128,0.3853944202110111,21.0,14.0
33,205,131,0.38549323381864975,21.0,14.0
34,210,135,0.3857965672188428,21.0,14.0
35,215,138,0.3858236320984888,21.0,14.0
36,220,140,0.3872445938757696,21.0,14.0
37,225,141,0.38739383472872313,21.0,14.0
38,230,144,0.3899703398502041,21.0,14.0
39,235,147,0.391377125248777,21.0,14.0
40,240,147,0.391377125248777,21.0,14.0
41,245,149,0.3915797957951994,21.0,14.0
42,250,152,0.3923443052162542,21.0,14.0
43,255,154,0.392554371807965,21.0,14.0
44,260,155,0.39331072258049454,21.0,14.0
45,265,156,0.393317900921676,21.0,14.0
46,270,159,0.39362331439935033,21.0,14.0
47,275,162,0.3937293427916939,21.0,14.0
48,280,165,0.3937422674077322,21.0,14.0
49,285,168,0.39392547732782146,21.0,14.0
50,290,170,0.3940711710162495,21.0,14.0
