iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,29,0.17105917698875064,25.0,15.0
2,50,32,0.22079512237754256,25.0,15.0
3,55,30,0.25138294834677954,24.0,15.0
4,60,32,0.26481390052059856,24.0,15.0
5,65,37,0.2739635602280377,24.0,15.0
6,70,38,0.2811377160659502,23.5,15.0
7,75,39,0.29915223770001786,23.0,15.0
8,80,42,0.3040632805292456,24.0,15.0
9,85,45,0.3042586140719101,23.0,15.0
10,90,50,0.30458805625282637,23.0,15.0
11,95,53,0.3058885041211392,23.0,15.0
12,100,58,0.3079597339388413,23.0,15.0
13,105,60,0.30796543936460374,23.0,15.0
14,110,63,0.31785223621137365,23.0,15.0
15,115,68,0.32106688668824124,23.5,15.0
16,120,72,0.3211066783840461,23.5,15.0
17,125,74,0.3236597661032884,24.0,15.0
18,130,79,0.33349043159309516,24.0,15.0
19,135,82,0.3364875785984755,24.0,15.0
20,140,83,0.3368411053701813,24.0,15.0
21,145,87,0.33701287842940597,23.0,15.0
22,150,88,0.34174931373582385,22.5,15.0
23,155,93,0.3428947938624048,23.0,15.0
24,160,96,0.34497151825710076,23.0,15.0
25,165,97,0.34625644833242547,24.0,15.0
26,170,102,0.34783283599796844,23.5,15.0
27,175,104,0.34818371163656786,23.0,14.0
28,180,108,0.3489923325826152,23.0,14.0
29,185,111,0.3497664792513642,23.0,14.0
30,190,113,0.353605294779599,23.0,14.0
31,195,116,0.35377860050636845,23.0,14.0
32,200,118,0.353878595382154,23.0,14.0
33,205,118,0.36059303064820375,23.5,14.0
34,210,121,0.3606940070269059,23.0,14.0
35,215,123,0.36069548387626205,23.0,14.0
36,220,125,0.36071959465466275,24.0,14.0
37,225,128,0.36113032874100964,23.5,14.0
38,230,132,0.39027809644800304,23.5,14.0
39,235,135,0.3906567569077329,23.0,14.0
40,240,139,0.39088796938607157,23.0,14.0
41,245,140,0.3908883138719685,23.0,14.0
42,250,143,0.39090292806895216,23.0,14.0
43,255,144,0.39119149611851717,23.0,14.0
44,260,148,0.39777322124145764,23.0,14.0
45,265,150,0.3979633425188808,23.0,14.0
46,270,154,0.3979747835258888,23.0,14.0
47,275,156,0.4050532799073293,23.5,14.0
48,280,159,0.40510387478472826,23.0,14.0
49,285,163,0.4051525072645729,23.0,14.0
50,290,165,0.40515946836895406,23.0,14.0
