iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,24,0.16935945668450278,25.0,17.0
2,50,29,0.18334845033404987,27.0,17.0
3,55,32,0.1987068037829098,25.0,16.0
4,60,33,0.22208620680347785,25.0,16.0
5,65,35,0.23667656291936487,23.0,14.0
6,70,40,0.2418106390803843,23.5,14.0
7,75,45,0.24640580231685394,24.0,14.0
8,80,48,0.2504712410939862,23.5,14.0
9,85,53,0.25228218603506025,24.0,14.0
10,90,57,0.25831131943351654,23.0,14.0
11,95,58,0.2672523970813567,23.0,14.0
12,100,63,0.26858636484170284,23.0,14.0
13,105,66,0.3002121768509924,23.5,14.0
14,110,70,0.30182531492781967,23.0,14.0
15,115,75,0.30419811723505125,23.0,14.0
16,120,77,0.3056272769203604,23.0,14.0
17,125,80,0.3059758808235437,23.0,14.0
18,130,85,0.3080366019059685,23.0,14.0
19,135,86,0.30830668160347496,22.5,14.0
20,140,91,0.31119267277518775,22.0,14.0
21,145,93,0.31464016363955527,22.0,14.0
22,150,96,0.31780056007932606,22.0,14.0
23,155,99,0.3179872750111404,22.0,14.0
24,160,102,0.31815878686363835,22.0,14.0
25,165,105,0.31824669634850067,22.0,14.0
26,170,103,0.37107638339840765,21.0,14.0
27,175,108,0.37159723497025626,21.0,14.0
28,180,111,0.37342697814620307,21.0,14.0
29,185,113,0.38137077115889106,21.0,14.0
30,190,118,0.3815200469841217,21.0,14.0
31,195,122,0.38819961105450257,21.0,14.0
32,200,125,0.38823766916758135,21.0,14.0
33,205,127,0.3883849440346062,21.0,14.0
34,210,130,0.38860634993772847,21.0,14.0
35,215,131,0.38996076044418954,21.0,14.0
36,220,135,0.3900503512663982,21.0,14.0
37,225,140,0.3912352707440925,21.0,14.0
38,230,140,0.3913620081428282,22.0,14.0
39,235,145,0.39166146590463957,21.0,14.0
40,240,149,0.39211089375659625,22.0,14.0
41,245,152,0.39226733852421714,22.0,14.0
42,250,154,0.39248311062480395,22.0,14.0
43,255,158,0.39257128983617273,22.0,14.0
44,260,162,0.39258141063132224,22.0,14.0
45,265,164,0.3926221314643468,22.0,14.0
46,270,168,0.39314340627571515,22.0,14.0
47,275,170,0.3931441656329375,22.0,14.0
48,280,172,0.3933239712549473,22.0,14.0
49,285,176,0.3942710205593363,21.5,14.0
50,290,179,0.394336216256543,22.0,14.0
