iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,23,0.1609993156064041,24.0,15.0
2,50,21,0.18301921975135324,22.0,15.0
3,55,22,0.2085035940110005,23.5,15.0
4,60,27,0.21336798226155337,23.0,15.0
5,65,30,0.2195300255945123,23.5,15.0
6,70,34,0.22981995271956102,24.0,15.0
7,75,39,0.2376013251765785,23.0,14.0
8,80,44,0.2424170731491614,22.5,14.0
9,85,49,0.24608100125220767,22.0,14.0
10,90,50,0.278825578834378,22.5,14.0
11,95,54,0.28087916740310753,22.5,14.0
12,100,58,0.29059793012038804,23.0,14.0
13,105,61,0.294737584683228,23.0,14.0
14,110,64,0.29510331273274754,22.5,14.0
15,115,67,0.2973817541271678,22.0,14.0
16,120,71,0.29802342015644123,22.0,14.0
17,125,75,0.3007227611100201,22.0,14.0
18,130,78,0.3214844504482407,22.0,14.0
19,135,81,0.32745927296673644,22.0,14.0
20,140,85,0.32800383251684645,22.0,14.0
21,145,87,0.33054099034485046,22.0,14.0
22,150,92,0.3346917678903531,22.0,14.0
23,155,94,0.33490590500055517,22.5,14.0
24,160,96,0.33533384676877226,23.0,14.0
25,165,100,0.33564993870066767,23.0,14.0
26,170,104,0.3386115062690402,23.5,14.0
27,175,107,0.34226647714498715,24.0,14.0
28,180,108,0.34400953863507566,24.0,14.0
29,185,111,0.344057710020461,24.0,14.0
30,190,110,0.38726312949255814,24.0,14.0
31,195,114,0.3875990486687605,24.0,14.0
32,200,118,0.3881503286427989,24.0,14.0
33,205,122,0.38991095632596195,23.5,14.0
34,210,124,0.3901986743788668,23.0,14.0
35,215,126,0.3902826628252979,23.0,14.0
36,220,126,0.3902826628252979,23.0,14.0
37,225,130,0.394570784042397,23.5,14.0
38,230,132,0.3946630079554485,24.0,14.0
39,235,135,0.39617702520431053,24.0,14.0
40,240,138,0.3964353874291623,23.0,14.0
41,245,142,0.39692060355480674,23.0,14.0
42,250,144,0.4022923464534948,23.0,14.0
43,255,147,0.40242925779640076,23.0,14.0
44,260,151,0.40246614321434493,23.0,14.0
45,265,154,0.4025261456237898,23.0,14.0
46,270,157,0.4026888357319529,23.0,14.0
47,275,161,0.40274880871877416,23.0,14.0
48,280,162,0.40287192844705605,23.0,14.0
49,285,165,0.4029536661370547,23.0,14.0
50,290,170,0.4030586906255589,22.5,14.0
