iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,37,0.07652282861043519,26.0,17.0
2,50,40,0.08382009036167865,25.0,17.0
3,55,43,0.08514589937817693,25.0,17.0
4,60,45,0.0896739124783259,25.0,17.0
5,65,49,0.11513017114394988,25.0,17.0
6,70,54,0.1162062426639911,25.0,17.0
7,75,58,0.12073810167097199,25.0,15.0
8,80,61,0.12075112261080044,25.0,15.0
9,85,64,0.12361483783852639,25.0,15.0
10,90,69,0.12472009556964078,25.0,15.0
11,95,51,0.13481842718815956,25.0,15.0
12,100,50,0.15235754953721622,25.0,15.0
13,105,53,0.15454968671752017,25.0,15.0
14,110,56,0.1549028447164679,25.5,15.0
15,115,59,0.15515629566745776,25.0,15.0
16,120,63,0.1557476497852785,25.0,15.0
17,125,64,0.1558946092346321,25.0,15.0
18,130,65,0.15610405551974252,25.0,15.0
19,135,66,0.15614025739301052,25.0,15.0
20,140,68,0.15617372513862116,25.0,15.0
21,145,63,0.16574424469947113,25.0,15.0
22,150,66,0.17094407749966517,25.0,15.0
23,155,65,0.18271688766304803,25.0,15.0
24,160,67,0.18315048501684095,25.0,15.0
25,165,69,0.18923612408718032,25.0,15.0
26,170,71,0.18944448760559507,25.0,15.0
27,175,67,0.22836572988242088,24.0,15.0
28,180,68,0.2300999333721233,24.0,15.0
29,185,68,0.23494241646170555,24.0,15.0
30,190,70,0.23512460295802118,24.0,15.0
31,195,69,0.237043588003033,24.0,15.0
32,200,71,0.24366744746549193,24.0,15.0
33,205,72,0.2445251820343405,24.0,15.0
34,210,73,0.24513651535810663,24.0,15.0
35,215,74,0.24514349764937055,24.0,15.0
36,220,75,0.24514392157868697,24.0,15.0
37,225,75,0.24514392157868697,24.0,15.0
38,230,76,0.2490367468084609,24.0,15.0
39,235,75,0.25377648646641193,24.0,15.0
40,240,76,0.2539539233838355,24.0,15.0
41,245,78,0.25406647137150157,24.0,15.0
42,250,81,0.2546516318335178,24.0,15.0
43,255,82,0.2585891752821481,24.0,15.0
44,260,85,0.25892084547435523,24.0,15.0
45,265,88,0.2693445960328562,24.0,15.0
46,270,89,0.2693775358718079,24.0,15.0
47,275,91,0.2695532050445028,24.0,15.0
48,280,93,0.2695851177157998,24.0,15.0
49,285,94,0.27016001840244896,24.0,15.0
50,290,93,0.27053838666396546,24.0,15.0
