iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,8,0.058661062867773506,31.0,17.0
2,50,9,0.06796373483538182,31.0,17.0
3,55,8,0.15221287679909482,30.0,17.0
4,60,8,0.15221287679909482,30.0,17.0
5,65,9,0.16315606066693578,29.0,17.0
6,70,11,0.16417550147472942,31.0,17.0
7,75,12,0.16753233442141074,30.0,17.0
8,80,13,0.17636597831966755,29.0,17.0
9,85,13,0.18811177319185313,27.0,17.0
10,90,14,0.1885251133940557,27.0,15.0
11,95,15,0.20812180855020723,27.0,15.0
12,100,16,0.20812180855020723,27.0,15.0
13,105,17,0.21364701872716868,27.0,15.0
14,110,17,0.21364701872716868,27.0,15.0
15,115,19,0.21910143843514437,24.0,15.0
16,120,21,0.23072144944794412,24.0,15.0
17,125,22,0.23379106508769354,24.0,15.0
18,130,24,0.24099626677431654,23.0,15.0
19,135,24,0.24099626677431654,23.0,15.0
20,140,25,0.24103892579857736,22.0,15.0
21,145,26,0.24137745741326852,21.0,15.0
22,150,26,0.24137745741326852,21.0,15.0
23,155,27,0.2467501986206774,22.0,15.0
24,160,28,0.2474242779736847,22.5,15.0
25,165,28,0.2474242779736847,22.5,15.0
26,170,29,0.24767372266600113,23.0,15.0
27,175,31,0.2483587898833472,23.0,15.0
28,180,31,0.2483587898833472,23.0,15.0
29,185,32,0.2486069434717907,22.5,15.0
30,190,33,0.2486069434717907,23.0,15.0
31,195,35,0.24904556545777057,23.0,15.0
32,200,37,0.24968374396494905,23.0,15.0
33,205,38,0.2496905310545731,23.5,15.0
34,210,38,0.2496905310545731,23.5,15.0
35,215,38,0.2496905310545731,23.5,15.0
36,220,38,0.2496905310545731,23.5,15.0
37,225,38,0.2496905310545731,23.5,15.0
38,230,39,0.24969473262101868,24.0,15.0
39,235,39,0.24969473262101868,24.0,15.0
40,240,39,0.24969473262101868,24.0,15.0
41,245,39,0.24969473262101868,24.0,15.0
42,250,40,0.24972891011855253,23.5,15.0
43,255,40,0.24972891011855253,23.5,15.0
44,260,42,0.2500144972639524,23.0,15.0
45,265,42,0.2500144972639524,23.0,15.0
46,270,43,0.2500421055601664,23.0,15.0
47,275,43,0.2500421055601664,23.0,15.0
48,280,43,0.2500421055601664,23.0,15.0
49,285,43,0.2500421055601664,23.0,15.0
50,290,44,0.25004553626411924,23.0,15.0
51,295,45,0.2500510887766457,23.0,15.0
52,300,45,0.2500510887766457,23.0,15.0
53,305,46,0.25075334613398786,22.5,15.0
54,310,46,0.25075334613398786,22.5,15.0
55,315,47,0.25714860954260954,23.0,15.0
56,320,48,0.2571498126904462,23.0,15.0
57,325,49,0.2573683689829173,23.0,15.0
58,330,50,0.2573835676640127,22.5,15.0
59,335,50,0.2573835676640127,22.5,15.0
60,340,50,0.2573835676640127,22.5,15.0
61,345,51,0.25747749980736623,22.0,15.0
62,350,53,0.2576232082083674,22.0,15.0
63,355,53,0.2576232082083674,22.0,15.0
64,360,55,0.2613493685134381,22.0,15.0
65,365,56,0.26137953263650093,22.0,15.0
66,370,57,0.2614093417190318,22.0,15.0
67,375,58,0.2624805511305296,22.0,15.0
68,380,58,0.2624978031609843,22.0,15.0
69,385,58,0.2624978031609843,22.0,15.0
70,390,58,0.2624978031609843,22.0,15.0
71,395,58,0.2624978031609843,22.0,15.0
72,400,58,0.2624978031609843,22.0,15.0
73,405,58,0.2624978031609843,22.0,15.0
74,410,58,0.2624978031609843,22.0,15.0
75,415,59,0.2624997440613712,22.0,15.0
76,420,59,0.2624997440613712,22.0,15.0
77,425,61,0.26321697132572447,22.0,14.0
78,430,61,0.26321697132572447,22.0,14.0
79,435,61,0.26321697132572447,22.0,14.0
80,440,62,0.2664733122905887,22.0,14.0
81,445,63,0.2669152782387787,22.0,14.0
82,450,64,0.27794056440381165,22.0,14.0
83,455,65,0.2780929062806086,22.0,14.0
84,460,65,0.2780929062806086,22.0,14.0
85,465,65,0.2780929062806086,22.0,14.0
