iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,23,0.089879018947756,24.0,15.0
2,50,24,0.10289868168142584,22.5,15.0
3,55,29,0.10528952812793815,22.0,15.0
4,60,30,0.10718712917136243,21.0,15.0
5,65,34,0.11472365192361,22.0,15.0
6,70,37,0.12312164730194518,21.0,15.0
7,75,39,0.12631695542782745,21.0,15.0
8,80,44,0.12708568708991402,21.0,15.0
9,85,49,0.12887601837072285,21.0,15.0
10,90,51,0.14961875672428723,22.0,15.0
11,95,56,0.15120076685496234,22.5,15.0
12,100,57,0.15212742945872265,21.0,15.0
13,105,61,0.15281824741229733,21.0,15.0
14,110,64,0.1534958422617581,21.0,15.0
15,115,68,0.15576556528302163,21.0,15.0
16,120,71,0.15594158308551512,21.0,15.0
17,125,76,0.16021133529204065,21.0,15.0
18,130,80,0.18291233334548102,21.0,15.0
19,135,82,0.18693501039976296,21.0,15.0
20,140,85,0.19044967839876337,21.0,15.0
21,145,89,0.19842301810645524,21.0,15.0
22,150,93,0.19982068855872667,21.0,15.0
23,155,96,0.20011365021887886,21.0,15.0
24,160,98,0.20046033375294472,21.0,15.0
25,165,101,0.20055175517475546,21.0,15.0
26,170,103,0.2010987078193281,21.0,15.0
27,175,105,0.20118564184659926,21.0,15.0
28,180,108,0.20389671937441023,21.5,15.0
29,185,113,0.20498238670001978,22.0,15.0
30,190,114,0.22473105709146118,21.0,15.0
31,195,117,0.22518851466974915,21.0,15.0
32,200,120,0.22530503362053358,21.5,15.0
33,205,124,0.22625823361454134,22.0,15.0
34,210,126,0.2262669384858385,22.0,15.0
35,215,129,0.22647581385399965,22.0,15.0
36,220,133,0.22682314832467382,22.0,15.0
37,225,134,0.2269584199184039,22.0,15.0
38,230,139,0.22928291331140624,22.0,15.0
39,235,142,0.22932397090712298,21.5,15.0
40,240,145,0.2293462808148144,22.0,15.0
41,245,147,0.22958342484589284,22.0,14.0
42,250,149,0.2295933977859182,21.0,14.0
43,255,152,0.22968942796334332,21.5,14.0
44,260,156,0.2296931677645389,21.0,14.0
45,265,160,0.23011180849615448,21.0,14.0
46,270,161,0.2309294937889936,22.0,14.0
47,275,165,0.23132436246911664,22.0,14.0
48,280,167,0.23182136339464057,22.0,14.0
49,285,169,0.23182350666152782,22.0,14.0
50,290,172,0.23183470958211103,22.0,14.0
