iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,24,0.15775594481599386,24.5,15.0
2,50,18,0.22009958556283,23.0,15.0
3,55,22,0.252134493677729,21.5,15.0
4,60,27,0.2598016032603068,21.0,15.0
5,65,32,0.2623496702744588,21.0,15.0
6,70,36,0.26363335840890034,21.0,15.0
7,75,41,0.2667350517165682,22.0,15.0
8,80,45,0.2676901678718153,22.0,15.0
9,85,48,0.27778296508256445,21.5,15.0
10,90,53,0.27906614545941194,22.0,15.0
11,95,54,0.28307857460571406,22.5,15.0
12,100,58,0.28871972111151883,23.0,15.0
13,105,61,0.2930163342976706,23.0,15.0
14,110,63,0.29405690536145107,23.0,15.0
15,115,64,0.2999708202656455,23.0,15.0
16,120,67,0.3164238601062787,23.0,15.0
17,125,70,0.3183891220164784,23.0,15.0
18,130,73,0.3195329620695092,23.0,15.0
19,135,76,0.31959999384672355,23.0,15.0
20,140,81,0.3218766434425221,22.0,14.0
21,145,84,0.32188186161856724,22.0,14.0
22,150,86,0.3252466494025235,23.0,14.0
23,155,88,0.3262732778234289,23.0,14.0
24,160,91,0.3267808277015896,23.0,14.0
25,165,94,0.32689937475134767,23.0,14.0
26,170,97,0.3286905506894396,22.0,14.0
27,175,100,0.3289470774196806,22.0,14.0
28,180,102,0.3339382980653675,22.0,14.0
29,185,106,0.3479298978994233,22.5,14.0
30,190,111,0.3503769470502083,23.0,14.0
31,195,114,0.36053695888162207,22.0,14.0
32,200,116,0.36098831503601375,22.0,14.0
33,205,118,0.36136628730140263,22.0,14.0
34,210,122,0.3645279092495045,23.0,14.0
35,215,122,0.3645279092495045,23.0,14.0
36,220,119,0.3953838619733953,23.0,14.0
37,225,123,0.3954472162587018,23.0,14.0
38,230,127,0.39562413264041457,22.0,14.0
39,235,130,0.3957872894439653,22.0,14.0
40,240,133,0.4003088766187699,22.0,14.0
41,245,136,0.40060097454352356,22.0,14.0
42,250,140,0.40069871653450134,22.0,14.0
43,255,142,0.4008135921663901,22.0,14.0
44,260,145,0.4010346888026049,22.0,14.0
45,265,148,0.4010393366696748,22.0,14.0
46,270,151,0.40107882304757186,22.0,14.0
47,275,154,0.4011308859468255,22.0,14.0
48,280,158,0.4014796184752285,22.0,14.0
49,285,162,0.4016046305359987,22.0,14.0
50,290,163,0.40160580918160477,22.0,14.0
