iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,20,0.09710604567839733,23.5,17.0
2,50,21,0.11491571485025381,23.0,15.0
3,55,23,0.12036883854858847,24.0,15.0
4,60,24,0.13883530870021962,23.5,15.0
5,65,26,0.14469501080649647,23.5,15.0
6,70,25,0.16740747622168137,24.0,15.0
7,75,26,0.17700286270768614,23.0,15.0
8,80,30,0.19354365507107535,23.5,15.0
9,85,33,0.19457980809785944,23.0,15.0
10,90,31,0.23812813853122755,24.0,15.0
11,95,33,0.23929362830850057,24.0,15.0
12,100,34,0.24042165903610993,24.0,15.0
13,105,36,0.24599967435639197,24.0,15.0
14,110,39,0.2487882869767396,24.0,15.0
15,115,43,0.25306136369504073,24.0,15.0
16,120,45,0.2546572931167896,24.0,15.0
17,125,46,0.26017757211158254,24.0,15.0
18,130,50,0.2616160230701986,24.0,15.0
19,135,53,0.2630636502517398,24.0,15.0
20,140,55,0.2653917853246333,24.0,15.0
21,145,57,0.2662334207507115,24.0,15.0
22,150,59,0.2676056234484261,24.0,15.0
23,155,62,0.27043968846026967,24.0,15.0
24,160,62,0.27043968846026967,24.0,15.0
25,165,63,0.27251389859385977,24.0,15.0
26,170,65,0.27706273740023396,24.0,15.0
27,175,69,0.2799000730935622,24.0,15.0
28,180,70,0.28191239688671266,24.0,15.0
29,185,73,0.2987590561805647,24.0,15.0
30,190,73,0.2987590561805647,24.0,15.0
31,195,75,0.299242810789052,24.0,15.0
32,200,77,0.2992986933995583,24.0,15.0
33,205,80,0.2998337743723766,24.0,15.0
34,210,81,0.3003656216117004,24.0,15.0
35,215,81,0.3037400086059039,24.0,15.0
36,220,81,0.3037400086059039,24.0,15.0
37,225,83,0.30529807186086333,24.0,15.0
38,230,85,0.3082513000577992,24.0,15.0
39,235,86,0.31083934152340886,24.0,15.0
40,240,87,0.31104618228375774,24.0,15.0
41,245,88,0.31104826808346087,23.5,15.0
42,250,89,0.311075847627707,23.0,15.0
43,255,90,0.31113540140999607,23.0,15.0
44,260,92,0.31132380147603933,23.0,15.0
45,265,93,0.31366906561240077,23.0,15.0
46,270,95,0.3147839887986271,23.0,15.0
47,275,98,0.3174962350816325,23.5,15.0
48,280,99,0.33003442713054887,24.0,15.0
49,285,100,0.3300535548421931,23.5,15.0
50,290,101,0.33006807523792353,24.0,15.0
51,295,103,0.33041222038753676,24.0,15.0
52,300,104,0.33042608074118196,23.5,15.0
53,305,104,0.33042608074118196,23.5,15.0
54,310,106,0.33059467115442065,23.5,15.0
55,315,107,0.3309108513329873,23.0,15.0
56,320,109,0.3309540978246814,23.0,15.0
57,325,109,0.3309540978246814,23.0,15.0
58,330,110,0.3309837278683072,23.0,15.0
59,335,112,0.331383186699385,23.0,15.0
60,340,112,0.331383186699385,23.0,15.0
61,345,113,0.3313841387376065,23.0,15.0
62,350,114,0.33141743512687155,23.0,15.0
63,355,114,0.33141743512687155,23.0,15.0
64,360,114,0.331435712303369,23.0,15.0
65,365,116,0.3318995750114334,23.0,15.0
66,370,118,0.332327369440977,23.0,15.0
67,375,118,0.33363146101855545,23.0,15.0
68,380,118,0.33363146101855545,23.0,15.0
69,385,120,0.3337269380413215,23.0,15.0
