iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,24,0.13558931391248893,23.5,15.0
2,50,17,0.22536480540410025,24.0,15.0
3,55,22,0.26242613198789555,25.5,15.0
4,60,27,0.26785964924303945,24.0,15.0
5,65,32,0.28194934147209816,22.5,15.0
6,70,35,0.2835993318187055,22.0,15.0
7,75,38,0.2898433442042595,22.5,15.0
8,80,42,0.29132925853500347,23.5,15.0
9,85,47,0.2920242456193287,24.0,15.0
10,90,50,0.29568434565036333,23.5,15.0
11,95,53,0.2966242023724801,23.0,15.0
12,100,56,0.3023831995649252,22.5,15.0
13,105,60,0.31115046526200113,21.0,15.0
14,110,65,0.31171315162389,21.0,15.0
15,115,69,0.3133162161703108,21.0,15.0
16,120,73,0.313574716688183,21.0,15.0
17,125,77,0.31501755603499276,21.0,15.0
18,130,82,0.31686066697318993,21.0,15.0
19,135,86,0.3170930576827935,21.0,15.0
20,140,86,0.3180250914970252,21.0,15.0
21,145,89,0.3183434141672024,21.0,14.0
22,150,91,0.3215717657414763,21.0,14.0
23,155,93,0.321647133283164,21.0,14.0
24,160,96,0.322472400795887,21.0,14.0
25,165,95,0.36061292775631903,21.0,14.0
26,170,97,0.36070649764509394,21.0,14.0
27,175,100,0.36102793897459795,21.0,14.0
28,180,102,0.3804838999791044,21.0,14.0
29,185,106,0.3897775611002873,21.0,14.0
30,190,107,0.39040614215634994,21.0,14.0
31,195,110,0.3904684065081254,21.0,14.0
32,200,114,0.3909172375255987,21.0,14.0
33,205,118,0.3909873966220693,21.0,14.0
34,210,119,0.39098772811636373,21.0,14.0
35,215,123,0.3911937279812351,21.0,14.0
36,220,127,0.3913626035483075,21.0,14.0
37,225,130,0.39187946989651556,21.0,14.0
38,230,133,0.39188600569225346,21.0,14.0
39,235,135,0.3919153620143368,21.0,14.0
40,240,137,0.39205857420430446,21.0,14.0
41,245,141,0.3923681437373732,21.0,14.0
42,250,146,0.39288361925209847,21.0,14.0
43,255,149,0.3930220130022795,21.0,14.0
44,260,153,0.3930403122112395,21.0,14.0
45,265,156,0.39307704428435664,21.5,14.0
46,270,158,0.39311995944779143,22.0,14.0
47,275,161,0.3931262014891513,21.0,14.0
48,280,165,0.3932243874553819,21.0,14.0
49,285,168,0.39640997624620217,21.5,14.0
50,290,172,0.3969992974975335,21.5,14.0
