iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,22,0.15047951313405622,23.0,14.0
2,50,22,0.2043787436641031,23.5,14.0
3,55,27,0.21311920615429542,23.0,14.0
4,60,31,0.21615764754251549,23.0,14.0
5,65,36,0.21836125760483677,21.5,14.0
6,70,37,0.23735395009975951,22.0,14.0
7,75,41,0.24032809075342984,22.0,14.0
8,80,45,0.24251399000068208,22.0,14.0
9,85,49,0.24510654482101316,22.0,14.0
10,90,53,0.24741923384732595,23.0,14.0
11,95,55,0.24793567588624696,23.0,14.0
12,100,59,0.2595994091509411,22.0,14.0
13,105,63,0.2642796834599388,22.0,14.0
14,110,64,0.27674071433720404,22.0,14.0
15,115,68,0.28863906401298023,22.0,14.0
16,120,72,0.28899225723357364,22.0,14.0
17,125,77,0.3042504931572711,22.0,14.0
18,130,81,0.30583828198134133,21.0,14.0
19,135,82,0.36077581274559534,21.0,14.0
20,140,87,0.36108114031542693,21.0,14.0
21,145,90,0.36144964480642633,21.0,14.0
22,150,94,0.3628854357929115,21.0,14.0
23,155,98,0.38749080437467315,21.5,14.0
24,160,100,0.38797415983853617,21.5,14.0
25,165,103,0.38810320057726266,21.0,14.0
26,170,107,0.3882414181646155,22.0,14.0
27,175,112,0.3883252311515931,22.0,14.0
28,180,115,0.388410597142595,22.0,14.0
29,185,118,0.3884767548351859,22.0,14.0
30,190,121,0.3908790128677689,22.0,14.0
31,195,125,0.39125610191352894,22.0,14.0
32,200,128,0.39206724981404306,22.5,14.0
33,205,131,0.3932030060757995,22.0,14.0
34,210,134,0.39351542294331876,22.0,14.0
35,215,138,0.3939293848347533,22.0,14.0
36,220,140,0.3939860367133163,22.5,14.0
37,225,144,0.39444812779768923,22.5,14.0
38,230,146,0.394578910628629,22.5,14.0
39,235,150,0.3946183268495699,22.5,14.0
40,240,152,0.3946247795660347,22.0,14.0
41,245,154,0.3946264515758681,22.0,14.0
42,250,157,0.39470003641738527,22.0,14.0
43,255,160,0.3948892130894974,22.0,14.0
44,260,162,0.3948927425650721,22.0,14.0
45,265,164,0.39492692523475637,22.0,14.0
46,270,167,0.39520331954136606,22.0,14.0
47,275,169,0.3953299713635704,22.0,14.0
48,280,171,0.3954887134606473,22.0,14.0
49,285,174,0.3954904025300955,21.5,14.0
50,290,177,0.3962918568802018,21.0,14.0
