iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,28,0.1624363511782365,23.5,15.0
2,50,18,0.21123602878610026,23.5,16.0
3,55,23,0.24309625420497394,24.0,16.0
4,60,27,0.24810512527564346,23.0,16.0
5,65,32,0.26282880864465724,23.0,16.0
6,70,36,0.2647609877873404,23.0,16.0
7,75,41,0.27425331914963963,24.0,16.0
8,80,43,0.27920196778619844,24.0,16.0
9,85,46,0.28830546397888035,24.0,16.0
10,90,51,0.3048119258316265,24.0,16.0
11,95,56,0.30627182775311373,23.5,15.0
12,100,60,0.3096997217438141,24.0,14.0
13,105,64,0.3102780170109362,23.5,14.0
14,110,66,0.31397078522598604,23.0,14.0
15,115,69,0.317496100324339,23.0,14.0
16,120,74,0.31819185662917426,22.0,14.0
17,125,76,0.33481987258364226,21.5,14.0
18,130,80,0.33497322424825293,22.0,14.0
19,135,83,0.3350861715905477,22.0,14.0
20,140,87,0.33560738141527396,21.0,14.0
21,145,90,0.33570817700351174,21.5,14.0
22,150,93,0.33593466716822035,21.0,14.0
23,155,97,0.34714582680770034,21.0,14.0
24,160,99,0.34718014616037596,21.0,14.0
25,165,99,0.3908763298852225,21.0,14.0
26,170,102,0.390883310682341,21.0,14.0
27,175,102,0.3926220572789972,21.5,14.0
28,180,106,0.3928977051538868,21.5,14.0
29,185,109,0.3929823202886889,21.0,14.0
30,190,112,0.3931206255356178,21.0,14.0
31,195,117,0.3933172733095041,21.0,14.0
32,200,120,0.3950215461119733,22.0,14.0
33,205,123,0.3953526835599608,22.0,14.0
34,210,125,0.3954408862497814,22.0,14.0
35,215,129,0.3966969777639485,22.0,14.0
36,220,130,0.39670465856118264,22.0,14.0
37,225,133,0.3969931542082566,21.0,14.0
38,230,137,0.39723901710356224,22.0,14.0
39,235,141,0.3981847919425795,22.0,14.0
40,240,144,0.3982926738621323,22.0,14.0
41,245,149,0.3985980806165433,22.0,14.0
42,250,153,0.3987885732683918,22.0,14.0
43,255,155,0.3987894865140602,22.0,14.0
44,260,159,0.3991264777019725,22.0,14.0
45,265,161,0.3991272013988719,22.0,14.0
46,270,166,0.39921581574208975,21.5,14.0
47,275,169,0.39926971426001023,21.0,14.0
48,280,171,0.3992789285881579,21.0,14.0
49,285,175,0.3993119149007238,21.0,14.0
50,290,177,0.3995468948162677,22.0,14.0
