iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,24,0.15775594481599386,24.5,15.0
2,50,18,0.22009958556283,23.0,15.0
3,55,22,0.252134493677729,21.5,15.0
4,60,27,0.26018687634630233,21.0,15.0
5,65,32,0.2637145954681366,21.0,15.0
6,70,37,0.27012954273622414,21.0,14.0
7,75,41,0.27958379200966293,21.0,14.0
8,80,45,0.2804681898882847,21.0,14.0
9,85,50,0.28298845214028,21.0,14.0
10,90,55,0.2845845730005721,21.0,14.0
11,95,59,0.2861175887999676,21.0,14.0
12,100,64,0.28751541255740815,21.0,14.0
13,105,63,0.29789898706482465,21.0,14.0
14,110,68,0.3000968187126596,20.5,14.0
15,115,71,0.31784237164954354,21.0,14.0
16,120,74,0.3179826067036769,21.0,14.0
17,125,79,0.31905697589311527,21.0,14.0
18,130,83,0.3213531395113328,21.0,14.0
19,135,86,0.32160857991372394,21.0,14.0
20,140,91,0.3236543859331375,21.0,14.0
21,145,92,0.32648618310722854,21.0,14.0
22,150,95,0.3268435556074515,21.0,14.0
23,155,98,0.3270782555990751,21.5,14.0
24,160,100,0.32880149898991046,22.0,14.0
25,165,101,0.32880525708471414,22.0,14.0
26,170,104,0.3294878473241222,21.5,14.0
27,175,106,0.3313430601479696,22.0,14.0
28,180,110,0.3315646733401398,22.0,14.0
29,185,113,0.33233919648637034,22.0,14.0
30,190,116,0.3325934445706816,22.0,14.0
31,195,120,0.3372437510409063,22.0,14.0
32,200,120,0.3372437510409063,22.0,14.0
33,205,123,0.33851272907971597,22.0,14.0
34,210,125,0.3403293220888002,22.0,14.0
35,215,127,0.34914468255972647,22.0,14.0
36,220,131,0.3505514884755733,22.0,14.0
37,225,134,0.35066194851539534,22.0,14.0
38,230,137,0.3506954857613325,22.0,14.0
39,235,139,0.3508167336503826,23.0,14.0
40,240,143,0.35233915010064976,23.0,14.0
41,245,144,0.35236552828226975,23.0,14.0
42,250,148,0.3526841730801105,23.0,14.0
43,255,149,0.352701774536454,23.0,14.0
44,260,151,0.3527088300465121,23.0,14.0
45,265,153,0.35568545614782404,23.0,14.0
46,270,154,0.35573044904395157,23.0,14.0
47,275,156,0.36683918475660837,23.0,14.0
48,280,157,0.36687026233818676,23.0,14.0
49,285,160,0.3679837385937943,23.0,14.0
50,290,162,0.3680795741479777,23.0,14.0
