iteration,n_evaluated,pareto_size,hypervolume,pareto_median_heavy,pareto_min_heavy
1,45,30,0.16413000606921735,24.5,15.0
2,50,33,0.20246116924220345,25.0,15.0
3,55,35,0.22687144254360667,25.0,15.0
4,60,40,0.2336148179188359,24.5,15.0
5,65,43,0.24333605614583745,24.0,15.0
6,70,44,0.2612368005629381,23.5,15.0
7,75,48,0.26516753719287317,23.5,15.0
8,80,51,0.2721027237658127,24.0,15.0
9,85,50,0.29544335545599365,23.5,15.0
10,90,54,0.296692996084018,24.0,15.0
11,95,58,0.29725838920108333,23.5,15.0
12,100,63,0.29858364422545036,23.0,15.0
13,105,67,0.30077328251438484,23.0,15.0
14,110,72,0.30198089682368506,23.0,15.0
15,115,77,0.30392431234232076,23.0,15.0
16,120,80,0.3103432339613473,23.0,15.0
17,125,83,0.3126574456217104,23.0,15.0
18,130,87,0.3157030419671266,23.0,15.0
19,135,91,0.315779701803509,23.0,15.0
20,140,93,0.3166339231751476,23.0,15.0
21,145,97,0.3173024822515445,23.0,15.0
22,150,96,0.32168237560580615,23.0,15.0
23,155,99,0.32581032365317886,23.0,15.0
24,160,102,0.3265372341830259,23.0,15.0
25,165,106,0.33800883929849873,23.0,15.0
26,170,107,0.33855593695624303,23.0,15.0
27,175,110,0.33867237442567116,23.0,15.0
28,180,113,0.33874837048773254,23.0,15.0
29,185,115,0.3399911426684486,23.0,15.0
30,190,118,0.34149399619385296,23.0,15.0
31,195,120,0.3429858384486504,23.0,15.0
32,200,125,0.3435985088570599,23.0,14.0
33,205,129,0.34367181639075567,23.0,14.0
34,210,133,0.3465472931502489,24.0,14.0
35,215,136,0.3474391309325355,23.5,14.0
36,220,137,0.3490975274577483,23.0,14.0
37,225,140,0.3491573290169214,23.0,14.0
38,230,142,0.3496132787371981,24.0,14.0
39,235,141,0.3611120311648782,24.0,14.0
40,240,146,0.36335022623894153,24.0,14.0
41,245,148,0.3633659613947671,24.0,14.0
42,250,150,0.3646765141075432,24.0,14.0
43,255,151,0.3646768408895085,24.0,14.0
44,260,151,0.3646837817027061,24.0,14.0
45,265,154,0.3670498555241218,24.0,14.0
46,270,156,0.36990868049216963,24.0,14.0
47,275,157,0.4014918948013586,24.0,14.0
48,280,162,0.4018833092925001,24.0,14.0
49,285,166,0.4027428619374846,24.0,14.0
50,290,168,0.4027619554661059,24.0,14.0
